,hotel_id,repeating_amenities_score
32013,38785,0
32014,84067,2
32015,84967,2
32016,48452,2
32017,75258,2
32018,76161,0
32019,95731,0
32020,89771,2
32021,45496,2
32022,13326,0
32023,50741,0
32024,7237,0
32025,49518,2
32026,7915,0
32027,101139,2
32028,99449,2
32029,96330,0
32030,45656,2
32031,43111,0
32032,98470,0
32033,46098,0
32034,49999,2
32035,101249,2
32036,95573,0
32037,61207,0
32038,53256,2
32039,99750,2
32040,98895,2
32041,94870,2
32042,103527,2
32043,52378,2
32044,61637,2
32045,96352,2
32046,59522,2
32047,93638,2
32048,55081,2
32049,39834,0
32050,93658,2
32051,73914,2
32052,2093,0
32053,12125,0
32054,903,0
32055,86334,2
32056,54147,0
32057,101294,2
32058,183,0
32059,84672,2
32060,50772,0
32061,92280,2
32062,89293,2
32063,49217,2
32064,8418,2
32065,74510,2
32066,87051,2
32067,98307,0
32068,19463,0
32069,47448,0
32070,86002,2
32071,59429,2
32072,42371,0
32073,83319,2
32074,55365,0
32075,90983,2
32076,76937,2
32077,37559,2
32078,94693,2
32079,42512,0
32080,79151,2
32081,1848,0
32082,91402,2
32083,97826,2
32084,86646,2
32085,87383,2
32086,13166,0
32087,46967,2
32088,55064,2
32089,80810,2
32090,49993,2
32091,1668,0
32092,40436,0
32093,79581,2
32094,99066,2
32095,12741,0
32096,93042,2
32097,2731,0
32098,85870,2
32099,90381,2
32100,4973,0
32101,8064,0
32102,82869,2
32103,39213,0
32104,5831,0
32105,4630,0
32106,346,0
32107,9909,0
32108,14268,0
32109,43817,0
32110,99640,2
32111,81246,2
32112,45673,0
32113,10668,0
32114,82571,0
32115,4984,0
32116,92159,2
32117,76870,2
32118,57601,0
32119,41899,0
32120,50691,2
32121,94080,2
32122,84970,2
32123,85462,0
32124,49397,2
32125,83046,2
32126,103119,2
32127,89577,0
32128,53537,2
32129,11383,0
32130,77494,2
32131,39663,2
32132,90229,2
32133,95750,2
32134,61913,2
32135,104717,2
32136,39331,0
32137,9304,0
32138,8697,0
32139,4354,0
32140,84354,2
32141,37694,2
32142,54057,2
32143,89301,2
32144,83769,2
32145,40875,2
32146,92474,2
32147,51335,2
32148,82908,2
32149,56963,2
32150,42374,0
32151,101589,2
32152,8216,0
32153,36797,0
32154,75520,2
32155,53554,2
32156,54600,2
32157,90927,2
32158,84244,2
32159,59255,2
32160,36684,0
32161,104272,2
32162,62990,2
32163,61378,2
32164,43558,0
32165,101280,2
32166,91565,2
32167,100647,2
32168,62256,0
32169,41449,2
32170,7352,0
32171,77486,2
32172,100532,2
32173,87476,0
32174,93925,2
32175,75551,0
32176,82278,2
32177,57162,0
32178,97649,2
32179,85895,2
32180,43119,2
32181,74074,2
32182,91253,2
32183,90679,2
32184,101907,2
32185,53731,0
32186,97092,2
32187,88882,2
32188,91104,2
32189,93517,2
32190,92173,2
32191,88379,2
32192,82115,2
32193,86019,2
32194,59685,2
32195,99052,2
32196,88865,2
32197,62076,2
32198,92035,2
32199,10612,0
32200,12589,0
32201,17534,2
32202,104002,0
32203,47597,2
32204,62394,2
32205,44267,2
32206,473,0
32207,85119,2
32208,79744,2
32209,73613,2
32210,61364,2
32211,47881,0
32212,54170,2
32213,97078,2
32214,94130,2
32215,54482,0
32216,104399,2
32217,82737,0
32218,61817,2
32219,97666,0
32220,27358,0
32221,37719,2
32222,41595,2
32223,98304,2
32224,96805,2
32225,60883,2
32226,101415,0
32227,52502,2
32228,101454,2
32229,41145,0
32230,96670,2
32231,101412,2
32232,51875,0
32233,99173,2
32234,61935,2
32235,14083,0
32236,104427,2
32237,100082,2
32238,57314,0
32239,60782,2
32240,97117,2
32241,91121,2
32242,102309,2
32243,82602,2
32244,95033,2
32245,36954,2
32246,98861,0
32247,98723,2
32248,38459,2
32249,87822,2
32250,103974,2
32251,88694,2
32252,76001,0
32253,58023,2
32254,74378,2
32255,80526,2
32256,74206,0
32257,13903,2
32258,99176,2
32259,62090,2
32260,10505,0
32261,785,0
32262,90665,2
32263,82163,2
32264,82273,2
32265,56254,2
32266,76735,2
32267,99632,2
32268,1508,0
32269,9023,0
32270,15711,0
32271,46410,2
32272,1381,0
32273,95587,2
32274,80470,2
32275,100076,2
32276,102655,2
32277,90370,2
32278,55655,2
32279,45170,2
32280,2546,0
32281,10494,0
32282,52516,2
32283,80928,2
32284,35444,2
32285,79885,0
32286,93765,2
32287,13782,0
32288,98737,2
32289,4481,0
32290,79404,2
32291,59716,2
32292,43069,0
32293,81862,0
32294,97837,2
32295,15894,0
32296,95171,2
32297,103988,2
32298,100236,2
32299,10204,0
32300,37106,0
32301,4534,0
32302,94544,2
32303,53107,2
32304,51757,2
32305,77514,0
32306,90041,2
32307,89442,2
32308,101564,2
32309,95604,2
32310,76456,2
32311,94400,2
32312,80650,0
32313,103237,2
32314,80512,2
32315,79457,0
32316,83457,2
32317,99505,2
32318,76788,2
32319,97542,2
32320,36369,0
32321,11990,0
32322,99657,2
32323,19736,2
32324,57618,2
32325,80647,2
32326,75396,2
32327,82402,0
32328,85437,2
32329,74513,2
32330,94088,2
32331,82866,2
32332,11107,0
32333,18712,0
32334,42073,2
32335,76130,2
32336,95894,2
32337,101879,2
32338,96951,0
32339,46849,0
32340,77193,0
32341,74468,2
32342,55244,0
32343,97230,2
32344,80785,0
32345,75680,0
32346,92021,2
32347,79145,0
32348,76172,2
32349,3662,0
32350,93191,2
32351,79165,0
32352,82264,2
32353,18555,2
32354,78411,2
32355,12460,0
32356,6430,0
32357,101018,2
32358,91270,2
32359,90193,2
32360,44171,0
32361,60644,0
32362,74057,2
32363,2436,0
32364,102323,2
32365,15402,2
32366,75137,0
32367,13332,0
32368,74921,2
32369,38020,0
32370,82880,2
32371,17975,0
32372,13655,2
32373,54032,0
32374,85901,2
32375,86632,2
32376,82025,2
32377,93936,2
32378,93053,2
32379,16153,2
32380,103538,2
32381,96358,0
32382,79297,0
32383,85122,2
32384,84385,0
32385,102053,2
32386,91394,2
32387,44869,0
32388,54319,2
32389,90083,2
32390,96642,2
32391,8227,0
32392,96645,2
32393,87805,0
32394,51920,2
32395,47611,2
32396,88106,2
32397,39483,0
32398,3128,0
32399,56102,2
32400,42984,0
32401,62242,2
32402,76321,2
32403,97511,2
32404,103094,2
32405,75700,2
32406,83029,2
32407,82894,2
32408,91979,2
32409,42329,2
32410,54440,2
32411,74229,2
32412,35320,0
32413,96915,2
32414,335,0
32415,43412,0
32416,80363,2
32417,35185,0
32418,93315,2
32419,85296,2
32420,62855,0
32421,54763,0
32422,38597,2
32423,56572,0
32424,62399,2
32425,11838,0
32426,75534,2
32427,87656,2
32428,89945,2
32429,98414,2
32430,62582,2
32431,41584,2
32432,50868,0
32433,84804,2
32434,89509,0
32435,1547,0
32436,61460,2
32437,89003,2
32438,42672,2
32439,10328,0
32440,46694,0
32441,14375,0
32442,60748,2
32443,8705,0
32444,56839,0
32445,102464,2
32446,104112,2
32447,74375,0
32448,73284,2
32449,99952,2
32450,59131,2
32451,2574,0
32452,100993,2
32453,16738,2
32454,37725,2
32455,91703,2
32456,78993,2
32457,57151,2
32458,55340,0
32459,51312,2
32460,101851,2
32461,77950,2
32462,14668,0
32463,15278,0
32464,93945,2
32465,58462,0
32466,87234,2
32467,78383,2
32468,98442,2
32469,77019,2
32470,39798,2
32471,47721,2
32472,102177,2
32473,38299,0
32474,14364,0
32475,8688,0
32476,88691,2
32477,76763,2
32478,73135,2
32479,101131,2
32480,102928,2
32481,50584,2
32482,1370,0
32483,99682,2
32484,44756,0
32485,85144,0
32486,48185,0
32487,6132,0
32488,3266,0
32489,98892,0
32490,89183,2
32491,85729,2
32492,12755,0
32493,85558,2
32494,61049,0
32495,88868,2
32496,14803,2
32497,5569,0
32498,81859,0
32499,36985,0
32500,104278,2
32501,52997,2
32502,92288,2
32503,30809,0
32504,57778,2
32505,95891,2
32506,90069,2
32507,59283,0
32508,18265,0
32509,56077,0
32510,92932,2
32511,89920,2
32512,79027,0
32513,36819,0
32514,9754,0
32515,101882,2
32516,46520,0
32517,87695,2
32518,88559,2
32519,60467,2
32520,45904,2
32521,59986,0
32522,89608,2
32523,103662,2
32524,87099,2
32525,59145,2
32526,50606,0
32527,56538,2
32528,87659,0
32529,10069,0
32530,62987,2
32531,97674,2
32532,4211,0
32533,62537,0
32534,57328,2
32535,81373,2
32536,83946,2
32537,95151,2
32538,41764,2
32539,47431,0
32540,42669,0
32541,86174,2
32542,100852,2
32543,51765,2
32544,103229,2
32545,84835,2
32546,82419,2
32547,91079,2
32548,99615,2
32549,48792,0
32550,59837,2
32551,94445,2
32552,55312,0
32553,92322,2
32554,53292,2
32555,98141,2
32556,60875,2
32557,38614,2
32558,53703,2
32559,90097,2
32560,103516,2
32561,101876,2
32562,96507,2
32563,76926,0
32564,5676,2
32565,89166,2
32566,89439,2
32567,62374,0
32568,16043,2
32569,80627,2
32570,89180,2
32571,36662,2
32572,14693,0
32573,94814,0
32574,3291,0
32575,87642,2
32576,41170,0
32577,36226,2
32578,85881,2
32579,55202,2
32580,91858,2
32581,10342,0
32582,95430,2
32583,89594,2
32584,13616,0
32585,49546,2
32586,18099,0
32587,55354,2
32588,75849,0
32589,84528,2
32590,89169,2
32591,87802,2
32592,46680,0
32593,16302,0
32594,92457,2
32595,85743,2
32596,48179,0
32597,9318,0
32598,99027,2
32599,50156,0
32600,99792,2
32601,16656,0
32602,104303,2
32603,103845,2
32604,103057,2
32605,82568,0
32606,84208,0
32607,44607,0
32608,103091,2
32609,53413,0
32610,47420,0
32611,87338,0
32612,100965,2
32613,78819,2
32614,11695,0
32615,92617,2
32616,77466,2
32617,7662,2
32618,91245,2
32619,89909,2
32620,44292,0
32621,83443,0
32622,86919,2
32623,13602,0
32624,101125,2
32625,81370,0
32626,102180,2
32627,57891,2
32628,82841,0
32629,86466,2
32630,94977,2
32631,104275,2
32632,99339,2
32633,61336,2
32634,51194,2
32635,90629,2
32636,52232,0
32637,93233,2
32638,100059,2
32639,39646,0
32640,61176,0
32641,44157,0
32642,82759,2
32643,98886,2
32644,3938,0
32645,57756,0
32646,27389,0
32647,81243,0
32648,61066,2
32649,80622,0
32650,55050,2
32651,86179,2
32652,40571,0
32653,57916,2
32654,82447,2
32655,86193,0
32656,49985,0
32657,97854,2
32658,19033,2
32659,41319,2
32660,73146,2
32661,39348,2
32662,7482,0
32663,81969,2
32664,84860,2
32665,49692,0
32666,76895,0
32667,92876,2
32668,57632,2
32669,13180,0
32670,3581,0
32671,87664,2
32672,97244,2
32673,95303,2
32674,6402,0
32675,96622,2
32676,51751,2
32677,40391,0
32678,90637,2
32679,51197,2
32680,54606,2
32681,76293,2
32682,40720,0
32683,97851,2
32684,40104,0
32685,50876,2
32686,7195,2
32687,79283,2
32688,42796,0
32689,40273,0
32690,80062,2
32691,75874,2
32692,90207,2
32693,103797,2
32694,39193,0
32695,93045,2
32696,82588,2
32697,80321,0
32698,44118,2
32699,88294,2
32700,10798,0
32701,788,0
32702,58965,2
32703,52221,0
32704,46835,0
32705,324,2
32706,1235,0
32707,60166,2
32708,94392,0
32709,55337,0
32710,103496,2
32711,38304,2
32712,87985,0
32713,97404,2
32714,49068,0
32715,44011,0
32716,83780,2
32717,96954,2
32718,82298,0
32719,55967,2
32720,6008,0
32721,89023,2
32722,56836,0
32723,43997,0
32724,100976,2
32725,100231,2
32726,77508,2
32727,91416,2
32728,81536,2
32729,91391,2
32730,83195,2
32731,73607,0
32732,13371,0
32733,3471,0
32734,96231,2
32735,47892,2
32736,55067,2
32737,99651,2
32738,82430,2
32739,91430,2
32740,49968,2
32741,75542,2
32742,49954,2
32743,42236,0
32744,59528,2
32745,103524,2
32746,78394,0
32747,104618,2
32748,81980,0
32749,97868,0
32750,55956,2
32751,90980,2
32752,14516,0
32753,98591,2
32754,41311,0
32755,60425,0
32756,51042,2
32757,6019,0
32758,43091,0
32759,55500,0
32760,94431,2
32761,83808,0
32762,44132,0
32763,1674,0
32764,43392,2
32765,12581,0
32766,51028,2
32767,14226,0
32768,102610,2
32769,80782,2
32770,18290,0
32771,98909,2
32772,97514,2
32773,48331,0
32774,62720,0
32775,44143,0
32776,47704,2
32777,43834,0
32778,45167,0
32779,96794,2
32780,54139,2
32781,10173,2
32782,15289,0
32783,101277,2
32784,74198,0
32785,87192,2
32786,1328,0
32787,45946,0
32788,59871,2
32789,75438,2
32790,100973,2
32791,103963,2
32792,53284,2
32793,92879,2
32794,75967,0
32795,100065,0
32796,10179,0
32797,58349,2
32798,42180,0
32799,88092,2
32800,88584,2
32801,61747,2
32802,3485,0
32803,57593,0
32804,8680,0
32805,86154,2
32806,37095,0
32807,37399,2
32808,8528,0
32809,85864,0
32810,62,0
32811,42191,0
32812,81994,0
32813,102925,2
32814,2540,2
32815,50567,0
32816,101558,2
32817,35582,0
32818,50294,0
32819,35160,0
32820,97081,2
32821,48480,0
32822,47735,0
32823,48165,2
32824,100847,2
32825,53908,0
32826,52665,2
32827,83783,2
32828,82855,2
32829,73720,2
32830,97702,0
32831,82745,0
32832,90966,2
32833,78698,2
32834,75275,2
32835,38009,2
32836,91093,2
32837,49211,2
32838,94119,2
32839,89605,2
32840,98701,2
32841,80073,0
32842,77480,2
32843,2858,0
32844,94212,2
32845,46407,0
32846,100799,2
32847,90657,2
32848,104413,2
32849,104101,2
32850,1809,0
32851,47307,0
32852,87203,2
32853,18580,0
32854,47127,0
32855,35337,2
32856,42166,0
32857,86444,2
32858,2965,0
32859,62093,2
32860,11571,0
32861,4644,0
32862,76006,2
32863,94985,2
32864,81423,2
32865,85279,0
32866,51456,2
32867,17669,0
32868,94828,2
32869,16001,0
32870,85608,2
32871,2422,0
32872,76029,2
32873,93495,2
32874,102953,2
32875,58324,2
32876,27234,2
32877,16909,0
32878,59384,2
32879,56856,0
32880,37109,0
32881,90359,0
32882,62866,0
32883,16054,0
32884,79871,2
32885,59823,2
32886,89765,2
32887,4357,0
32888,11515,0
32889,9003,0
32890,60478,2
32891,46705,0
32892,95590,2
32893,88432,2
32894,1373,0
32895,103673,2
32896,95019,2
32897,57629,2
32898,36524,0
32899,52668,2
32900,90356,2
32901,46857,0
32902,60588,2
32903,62543,2
32904,77061,2
32905,94350,2
32906,50716,0
32907,90218,2
32908,60630,0
32909,75984,2
32910,78287,2
32911,46815,0
32912,49670,2
32913,58043,2
32914,14963,0
32915,84680,2
32916,88528,2
32917,91076,2
32918,38327,0
32919,78093,2
32920,85229,2
32921,5853,0
32922,74043,0
32923,96766,2
32924,95596,2
32925,53976,0
32926,92890,2
32927,73751,2
32928,19168,2
32929,89740,0
32930,14842,0
32931,94558,2
32932,96504,2
32933,62706,2
32934,80335,0
32935,923,0
32936,103946,2
32937,103364,2
32938,47870,0
32939,90668,2
32940,38155,0
32941,101274,2
32942,77320,2
32943,90809,2
32944,17854,0
32945,85724,0
32946,20217,0
32947,46562,0
32948,6784,0
32949,3468,0
32950,84694,2
32951,38470,0
32952,75843,2
32953,52955,2
32954,100363,2
32955,46393,0
32956,86621,0
32957,75565,0
32958,53714,2
32959,86894,2
32960,49791,2
32961,92603,2
32962,104703,2
32963,98588,2
32964,88570,2
32965,50106,0
32966,94237,2
32967,77182,2
32968,96206,2
32969,80931,2
32970,83592,2
32971,52384,2
32972,86182,2
32973,49816,2
32974,39519,2
32975,54921,0
32976,86936,0
32977,47434,0
32978,85243,0
32979,87231,2
32980,2706,0
32981,103825,2
32982,92946,2
32983,1643,0
32984,53728,0
32985,31,0
32986,76583,0
32987,48356,0
32988,79896,2
32989,79474,2
32990,96181,2
32991,83938,2
32992,92730,2
32993,6908,0
32994,47898,0
32995,80183,2
32996,27237,0
32997,81204,2
32998,104126,2
32999,37098,2
33000,52941,0
33001,80765,2
33002,86618,0
33003,98431,2
33004,97989,2
33005,93959,2
33006,103367,2
33007,56690,2
33008,52356,0
33009,49684,0
33010,44458,2
33011,50252,2
33012,49979,2
33013,8258,0
33014,8081,0
33015,52215,0
33016,36113,0
33017,1204,0
33018,92018,2
33019,95863,0
33020,90952,2
33021,87653,2
33022,83623,2
33023,42034,0
33024,94552,2
33025,48770,2
33026,6469,0
33027,57621,2
33028,92575,2
33029,90165,2
33030,98265,2
33031,85448,2
33032,55992,2
33033,10168,0
33034,13188,0
33035,5417,0
33036,9017,0
33037,79733,2
33038,4084,0
33039,61342,2
33040,7524,0
33041,92468,2
33042,102340,2
33043,43378,2
33044,102329,2
33045,7954,0
33046,98875,0
33047,77196,0
33048,83620,2
33049,75562,2
33050,60726,2
33051,1041,2
33052,75236,2
33053,84846,2
33054,48646,0
33055,88550,2
33056,86278,2
33057,93070,2
33058,90823,2
33059,86008,2
33060,59713,2
33061,17953,0
33062,88117,2
33063,62849,2
33064,18414,2
33065,79429,2
33066,37435,0
33067,1218,0
33068,40886,0
33069,9462,0
33070,58493,2
33071,36220,2
33072,14969,2
33073,47116,0
33074,91377,2
33075,48764,2
33076,35039,0
33077,19913,0
33078,78656,0
33079,82135,2
33080,89329,2
33081,75686,2
33082,85094,2
33083,43994,0
33084,80903,0
33085,100408,2
33086,82000,0
33087,43865,0
33088,77058,0
33089,75829,2
33090,73756,2
33091,77337,2
33092,85873,2
33093,98878,2
33094,18144,0
33095,16639,0
33096,53869,2
33097,97663,2
33098,12578,0
33099,13329,0
33100,54327,2
33101,83932,2
33102,89903,2
33103,57317,2
33104,13315,0
33105,77072,2
33106,101741,2
33107,50457,0
33108,103105,2
33109,16327,2
33110,85856,0
33111,51641,2
33112,97992,2
33113,82284,2
33114,90494,2
33115,37255,0
33116,83043,2
33117,62565,0
33118,81381,0
33119,78248,2
33120,88992,2
33121,79637,2
33122,49971,2
33123,56268,2
33124,61322,0
33125,77922,2
33126,83496,2
33127,89414,2
33128,50581,2
33129,102028,0
33130,87844,2
33131,83032,2
33132,93644,2
33133,102011,2
33134,103080,0
33135,96808,2
33136,84095,0
33137,41896,0
33138,5696,0
33139,83800,0
33140,58071,2
33141,42343,0
33142,45302,0
33143,47594,2
33144,7797,0
33145,11681,0
33146,38175,0
33147,53745,0
33148,82287,2
33149,76037,2
33150,76009,2
33151,62073,2
33152,17348,0
33153,4765,0
33154,51470,0
33155,2287,0
33156,60917,2
33157,87681,2
33158,97393,2
33159,36828,0
33160,97719,2
33161,37584,2
33162,96816,2
33163,79322,2
33164,43381,0
33165,79007,2
33166,75410,2
33167,81080,2
33168,81384,2
33169,75289,2
33170,50564,0
33171,98169,2
33172,79705,0
33173,74499,2
33174,89622,2
33175,82433,2
33176,53402,2
33177,61035,0
33178,84683,0
33179,76909,2
33180,82281,0
33181,104416,2
33182,18867,0
33183,77351,2
33184,15717,2
33185,47884,0
33186,57607,0
33187,91242,2
33188,59989,0
33189,93354,2
33190,75711,2
33191,59241,0
33192,44897,0
33193,48930,2
33194,92600,2
33195,49273,0
33196,4959,0
33197,47144,0
33198,60605,0
33199,85254,2
33200,101440,0
33201,98594,2
33202,58054,2
33203,86742,2
33204,94254,2
33205,27383,0
33206,11076,0
33207,81668,2
33208,89045,2
33209,85136,2
33210,39373,2
33211,47729,0
33212,87386,2
33213,41049,0
33214,45932,2
33215,89144,2
33216,96217,2
33217,41021,0
33218,50415,2
33219,48463,0
33220,1232,0
33221,89495,2
33222,62534,2
33223,55669,0
33224,43991,0
33225,6281,0
33226,15891,0
33227,84843,2
33228,44590,2
33229,103223,2
33230,42498,0
33231,9133,0
33232,96971,2
33233,61629,2
33234,5862,0
33235,77958,0
33236,55039,2
33237,42537,0
33238,80343,2
33239,88989,2
33240,50570,0
33241,104424,2
33242,93084,2
33243,95455,2
33244,5097,0
33245,60599,2
33246,81530,2
33247,99921,2
33248,100242,2
33249,62419,2
33250,16341,2
33251,49521,0
33252,15005,0
33253,103966,2
33254,95143,2
33255,75987,2
33256,37283,0
33257,47591,2
33258,89754,2
33259,39058,2
33260,93818,2
33261,86458,2
33262,48193,0
33263,94980,2
33264,41139,0
33265,48061,0
33266,1961,0
33267,76901,2
33268,87085,2
33269,90660,2
33270,48168,0
33271,43370,0
33272,10792,0
33273,50117,0
33274,90651,2
33275,52547,2
33276,56406,2
33277,38608,0
33278,79010,2
33279,52949,2
33280,36656,0
33281,49107,2
33282,84503,2
33283,100526,2
33284,89141,2
33285,56850,2
33286,97815,2
33287,99629,2
33288,78245,2
33289,45032,0
33290,10083,0
33291,101606,2
33292,97241,0
33293,48671,2
33294,58954,2
33295,9619,0
33296,45493,2
33297,58957,0
33298,81699,0
33299,82872,2
33300,96189,2
33301,88131,2
33302,61786,2
33303,75722,2
33304,62827,0
33305,80338,2
33306,92713,2
33307,100093,2
33308,89020,2
33309,104267,2
33310,100802,2
33311,101744,0
33312,90530,2
33313,46846,0
33314,80211,2
33315,74786,0
33316,61499,2
33317,18704,0
33318,79598,2
33319,74521,2
33320,93492,2
33321,43384,0
33322,49841,2
33323,58813,2
33324,48905,0
33325,100810,2
33326,99654,2
33327,79719,2
33328,79730,2
33329,47155,0
33330,3606,0
33331,40405,0
33332,12893,0
33333,103822,2
33334,14367,0
33335,27276,2
33336,83645,0
33337,95300,2
33338,59553,2
33339,83606,0
33340,6756,0
33341,87833,0
33342,13354,0
33343,36333,2
33344,47105,2
33345,1685,0
33346,95137,2
33347,57646,2
33348,95576,2
33349,16774,0
33350,99902,2
33351,102818,2
33352,5547,0
33353,78397,2
33354,78507,2
33355,76760,2
33356,74808,2
33357,102326,2
33358,98917,2
33359,85130,0
33360,35483,0
33361,59865,0
33362,91993,2
33363,50553,2
33364,74372,2
33365,6610,0
33366,54929,2
33367,86759,2
33368,35607,0
33369,55351,2
33370,39508,0
33371,100703,0
33372,95565,2
33373,38026,0
33374,103552,2
33375,103687,2
33376,53250,0
33377,18878,2
33378,78999,0
33379,79623,0
33380,48314,0
33381,62228,0
33382,90221,2
33383,101713,2
33384,2866,0
33385,82748,2
33386,18746,2
33387,102188,2
33388,100073,2
33389,89428,2
33390,100360,2
33391,76757,0
33392,50885,2
33393,7029,0
33394,103226,2
33395,50308,0
33396,48632,2
33397,79910,2
33398,87490,0
33399,90201,2
33400,91239,2
33401,99516,2
33402,85293,2
33403,11217,0
33404,79893,2
33405,45029,2
33406,103077,2
33407,48005,2
33408,38799,0
33409,84081,2
33410,16026,0
33411,77975,2
33412,91844,2
33413,52558,2
33414,81972,2
33415,19424,0
33416,94839,2
33417,8255,0
33418,52522,2
33419,92904,0
33420,41609,0
33421,93357,2
33422,15725,0
33423,38445,0
33424,80633,2
33425,85445,2
33426,80307,0
33427,50879,0
33428,62214,0
33429,73638,2
33430,501,0
33431,100416,2
33432,89796,2
33433,53593,2
33434,75714,2
33435,91228,2
33436,61187,2
33437,62388,0
33438,94395,2
33439,102436,2
33440,19905,0
33441,97705,0
33442,48927,2
33443,44022,0
33444,75736,2
33445,90674,2
33446,82728,2
33447,11678,0
33448,102346,2
33449,62098,2
33450,56566,0
33451,61027,0
33452,88567,2
33453,45220,0
33454,56988,0
33455,101266,2
33456,35770,2
33457,14704,0
33458,74645,2
33459,76406,0
33460,51498,0
33461,80959,2
33462,92766,2
33463,89315,2
33464,90519,2
33465,56119,2
33466,83648,2
33467,4346,0
33468,59699,2
33469,62841,2
33470,17500,0
33471,86579,2
33472,37849,0
33473,86930,2
33474,1654,0
33475,94513,2
33476,73928,2
33477,54907,2
33478,2726,0
33479,12446,0
33480,76313,0
33481,87819,2
33482,97964,2
33483,61198,2
33484,13219,0
33485,4382,0
33486,97801,2
33487,38310,0
33488,49234,0
33489,49827,2
33490,86359,2
33491,47158,0
33492,14527,0
33493,93815,2
33494,87684,2
33495,81398,0
33496,40632,2
33497,86271,2
33498,61492,0
33499,42294,0
33500,10616,0
33501,9986,0
33502,2848,0
33503,41394,0
33504,96126,2
33505,102302,2
33506,93322,2
33507,48583,2
33508,8206,0
33509,44704,0
33510,39318,2
33511,50667,0
33512,82654,0
33513,60972,0
33514,39009,0
33515,74939,0
33516,18497,0
33517,85871,2
33518,36011,0
33519,86704,2
33520,59026,0
33521,87452,2
33522,75535,2
33523,92987,2
33524,79805,2
33525,89677,2
33526,573,0
33527,2949,0
33528,43045,0
33529,77470,2
33530,91502,2
33531,84935,2
33532,44679,2
33533,52914,2
33534,80322,0
33535,98221,0
33536,74624,2
33537,89702,2
33538,7126,0
33539,82806,2
33540,75656,2
33541,89446,2
33542,84372,2
33543,44842,0
33544,36320,0
33545,44412,2
33546,38694,2
33547,79054,0
33548,46451,0
33549,54675,2
33550,103160,2
33551,5995,2
33552,8794,0
33553,9708,0
33554,8965,0
33555,38719,2
33556,74019,2
33557,97625,2
33558,56351,2
33559,48608,0
33560,84921,0
33561,58640,0
33562,9255,0
33563,80730,0
33564,96320,2
33565,38559,0
33566,88518,2
33567,100021,2
33568,44097,0
33569,89280,2
33570,61630,2
33571,82941,2
33572,85067,0
33573,95403,2
33574,58460,0
33575,78196,2
33576,101647,2
33577,36936,2
33578,76719,0
33579,16410,0
33580,100035,2
33581,44814,0
33582,87916,2
33583,101672,2
33584,96283,2
33585,14042,0
33586,85230,2
33587,40671,0
33588,60539,2
33589,3557,0
33590,44513,0
33591,100204,2
33592,609,0
33593,101849,2
33594,57836,2
33595,45897,2
33596,98415,2
33597,97639,2
33598,1028,0
33599,86310,2
33600,12529,0
33601,94489,2
33602,38134,0
33603,98812,2
33604,52610,2
33605,83717,2
33606,2944,0
33607,58615,2
33608,49016,2
33609,99594,2
33610,12200,0
33611,8330,2
33612,102713,2
33613,17189,2
33614,88394,2
33615,39867,0
33616,4277,0
33617,75954,2
33618,90000,2
33619,74430,0
33620,93561,2
33621,50051,2
33622,51142,0
33623,56323,2
33624,52633,2
33625,98387,2
33626,12228,0
33627,41253,2
33628,82530,2
33629,79203,2
33630,42308,2
33631,9092,0
33632,86586,2
33633,82218,2
33634,54455,2
33635,58590,0
33636,48729,0
33637,79422,2
33638,60418,0
33639,99408,2
33640,54852,2
33641,92678,2
33642,59805,2
33643,80443,0
33644,50501,0
33645,86456,2
33646,47553,2
33647,61135,0
33648,8355,0
33649,98699,2
33650,86420,0
33651,5042,0
33652,99723,2
33653,86715,2
33654,83416,2
33655,90906,2
33656,96458,2
33657,80418,2
33658,52723,2
33659,79504,2
33660,95417,2
33661,49041,0
33662,59175,0
33663,36005,2
33664,98266,2
33665,75209,2
33666,83455,0
33667,5520,0
33668,94343,2
33669,8788,0
33670,79985,2
33671,14520,0
33672,16306,0
33673,88363,2
33674,93890,2
33675,74759,2
33676,44237,0
33677,77147,2
33678,47396,2
33679,95676,2
33680,18387,2
33681,80595,2
33682,97934,2
33683,37816,0
33684,47258,0
33685,84184,2
33686,78955,2
33687,81934,2
33688,59040,0
33689,88062,2
33690,55769,2
33691,1470,0
33692,14036,0
33693,54292,0
33694,59625,2
33695,73997,0
33696,100474,2
33697,86718,2
33698,79228,2
33699,15237,0
33700,98854,2
33701,52776,0
33702,35859,2
33703,99751,2
33704,80772,2
33705,45168,2
33706,97611,2
33707,48279,0
33708,81197,2
33709,62963,2
33710,83140,2
33711,86721,2
33712,96300,2
33713,39130,0
33714,9103,0
33715,17299,2
33716,88349,2
33717,90042,2
33718,13581,0
33719,47227,2
33720,97217,2
33721,86262,2
33722,40044,2
33723,1442,0
33724,97054,2
33725,95375,2
33726,56795,2
33727,41858,2
33728,74129,2
33729,96272,2
33730,48715,0
33731,14911,0
33732,46791,0
33733,104361,2
33734,59377,2
33735,7413,0
33736,15198,0
33737,40066,0
33738,91814,2
33739,103486,2
33740,53229,0
33741,79355,0
33742,6704,0
33743,60553,2
33744,41262,2
33745,48861,2
33746,100215,2
33747,92706,2
33748,17940,2
33749,91828,2
33750,35569,2
33751,6229,2
33752,81335,0
33753,89879,2
33754,19858,0
33755,90920,2
33756,98373,2
33757,2547,0
33758,99695,2
33759,97650,2
33760,103621,2
33761,49795,0
