,hotel_id,hotel_amenities,image_available_for_category
7642,41550,Dining Area|In-house Restaurant,Restaurant
7643,50066,Dining Area|In-house Restaurant,Restaurant
7644,99241,In-house Restaurant,
7645,84596,Garden/Backyard,Lawn
7646,85071,Garden/Backyard,
7647,98706,Board Games|Parking Facility|Bar|Garden/Backyard|In-house Restaurant|Dining Area,Lawn|Restaurant
7648,48314,Spa|Parking Facility|Conference Room,
7649,89321,Board Games|Parking Facility|Bar|Gym,Fun Area|Restaurant
7650,50241,In-house Restaurant|Dining Area,
7651,79457,In-house Restaurant|Parking Facility|Dining Area,Restaurant
7652,47549,In-house Restaurant|Garden/Backyard|Parking Facility|Dining Area|Conference Room,Restaurant
7653,40532,In-house Restaurant|Dining Area|Bar|Parking Facility,Restaurant
7654,59401,In-house Restaurant|Parking Facility,Restaurant
7655,43555,Garden/Backyard|Conference Room|Dining Area|Parking Facility,
7656,6424,Garden/Backyard|Dining Area|Parking Facility,
7657,86154,Garden/Backyard|Dining Area|Conference Room|In-house Restaurant|Parking Facility|Bar,Boardroom|Restaurant
7658,74195,Garden/Backyard|Parking Facility|Dining Area,
7659,74035,Garden/Backyard|Dining Area|Parking Facility,Dining
7660,98892,Garden/Backyard|Parking Facility|Bar,Lawn|Parking|Restaurant
7661,76442,Parking Facility|Dining Area,
7662,80183,Bar|Parking Facility|Conference Room|In-house Restaurant|Dining Area,Restaurant
7663,89279,Parking Facility,
7664,11968,Parking Facility,
7665,58948,Parking Facility|Dining Area,
7666,91717,Parking Facility,
7667,94648,Parking Facility,
7668,103780,Parking Facility,
7669,81041,Parking Facility|Dining Area|In-house Restaurant,
7670,94496,Parking Facility,
7671,96448,Parking Facility,
7672,80467,Parking Facility,
7673,101232,Parking Facility,
7674,83794,Parking Facility,
7675,79727,Parking Facility,
7676,82728,Parking Facility,
7677,82430,Parking Facility,
7678,99322,Parking Facility|In-house Restaurant|Dining Area,Restaurant
7679,99899,Parking Facility|Conference Room|In-house Restaurant|Dining Area|Bar,Restaurant
7680,38133,Parking Facility,
7681,19910,Parking Facility|Dining Area|In-house Restaurant,
7682,37095,Parking Facility,
7683,8064,Parking Facility,
7684,6008,Parking Facility|Dining Area,
7685,77927,Dining Area|In-house Restaurant|Parking Facility,
7686,7752,Gym|Dining Area|Parking Facility|Conference Room|In-house Restaurant,Restaurant|Boardroom
7687,50401,Dining Area|Parking Facility,
7688,6281,Dining Area|Conference Room|In-house Restaurant|Parking Facility,Restaurant
7689,85729,Dining Area,
7690,90516,Dining Area|Swimming Pool|Gym,Pool|Dining
7691,86303,Parking Facility,
7692,104247,Parking Facility,
7693,99885,Parking Facility|Conference Room,
7694,97185,Parking Facility,
7695,59241,Parking Facility|Dining Area,
7696,95303,Parking Facility,
7697,97646,Parking Facility,
7698,78819,Parking Facility,
7699,94521,Garden/Backyard|Parking Facility,Lawn
7700,1342,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7701,41868,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7702,49664,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7703,18074,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7704,9130,Dining Area|Swimming Pool|Conference Room|In-house Restaurant|Parking Facility|Bar|Gym,
7705,5513,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7706,54884,Dining Area|Parking Facility,Dining
7707,3266,Dining Area|Parking Facility|Conference Room,
7708,14353,Dining Area,
7709,4329,Dining Area|Parking Facility|Bar|Conference Room|In-house Restaurant,Restaurant
7710,41415,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7711,85541,Dining Area|In-house Restaurant|Parking Facility|Bar,Restaurant
7712,47991,Dining Area|Parking Facility,
7713,50539,Dining Area|Swimming Pool|In-house Restaurant|Parking Facility,Pool|Restaurant
7714,96434,Parking Facility,
7715,102478,Parking Facility,
7716,46798,Parking Facility,
7717,2979,Parking Facility|In-house Restaurant|Dining Area,Restaurant
7718,15880,Parking Facility,
7719,3457,Parking Facility|Dining Area,
7720,103966,Parking Facility|Conference Room,
7721,42335,Parking Facility|Conference Room|In-house Restaurant|Dining Area,Boardroom|Restaurant
7722,77483,Parking Facility,
7723,94403,Parking Facility|Swimming Pool,Pool
7724,100090,Parking Facility,
7725,75216,Parking Facility,
7726,82008,Parking Facility,
7727,91976,Parking Facility,
7728,56836,Conference Room|In-house Restaurant|Dining Area,Boardroom|Restaurant
7729,94828,Conference Room|Parking Facility,
7730,83482,In-house Restaurant,
7731,95714,In-house Restaurant|Bar,Restaurant
7732,104534,In-house Restaurant|Parking Facility,
7733,15576,In-house Restaurant|Dining Area,
7734,14690,In-house Restaurant,
7735,39654,In-house Restaurant|Parking Facility,Restaurant
7736,89135,In-house Restaurant,
7737,2990,Parking Facility|Dining Area,
7738,76133,Parking Facility,
7739,74918,Parking Facility|Dining Area,
7740,94400,Parking Facility,
7741,74327,Parking Facility,
7742,87338,Parking Facility,
7743,85378,Parking Facility,
7744,87791,Parking Facility,
7745,85555,Parking Facility,
7746,84351,Parking Facility,
7747,103786,Parking Facility,
7748,44720,Parking Facility|Dining Area,Dining
7749,103237,Parking Facility,
7750,46815,Parking Facility|Dining Area,Dining
7751,87664,Dining Area,
7752,84663,Parking Facility,
7753,82869,Parking Facility,
7754,85558,Parking Facility,
7755,79989,Parking Facility,
7756,6132,Parking Facility,
7757,51602,Parking Facility,
7758,53976,Parking Facility,
7759,6888,Parking Facility,
7760,75711,Parking Facility,
7761,89287,Parking Facility,
7762,51906,Parking Facility,
7763,90806,Parking Facility,
7764,48930,Parking Facility,
7765,6455,Parking Facility,
7766,53959,Parking Facility,
7767,100802,Parking Facility,
7768,92592,Spa|Parking Facility,
7769,83808,Board Games|Parking Facility|Dining Area|In-house Restaurant,
7770,2540,In-house Restaurant|Parking Facility|Dining Area|Conference Room,
7771,83645,In-house Restaurant|Dining Area|Parking Facility,
7772,91664,In-house Restaurant|Conference Room|Parking Facility|Dining Area,Restaurant
7773,81243,In-house Restaurant|Dining Area|Parking Facility,
7774,7617,In-house Restaurant|Dining Area|Parking Facility,Restaurant
7775,13053,In-house Restaurant|Dining Area|Conference Room|Parking Facility,
7776,45167,In-house Restaurant|Parking Facility|Dining Area|Conference Room,Restaurant
7777,83493,Garden/Backyard|Conference Room|Swimming Pool|In-house Restaurant|Parking Facility|Bar|Dining Area,Lawn|Restaurant|Pool
7778,100658,Garden/Backyard|Parking Facility|In-house Restaurant,
7779,101440,Garden/Backyard,
7780,85867,Garden/Backyard|Parking Facility|In-house Restaurant|Dining Area,Restaurant
7781,79407,Garden/Backyard|Parking Facility|Swimming Pool|In-house Restaurant|Dining Area,Pool|Restaurant
7782,83291,Garden/Backyard|Parking Facility,
7783,73433,Garden/Backyard,
7784,77033,Garden/Backyard|Parking Facility,
7785,98861,Garden/Backyard|Parking Facility|Swimming Pool,Pool
7786,36234,Parking Facility|Dining Area|In-house Restaurant,Restaurant
7787,37584,Parking Facility|Dining Area,
7788,46694,Parking Facility,
7789,80169,Parking Facility,
7790,55500,Parking Facility,
7791,87484,Parking Facility,
7792,92713,Parking Facility,
7793,90643,Parking Facility,
7794,92724,Parking Facility,
7795,14682,Bar|Gym|Parking Facility|Conference Room,
7796,103642,Parking Facility,
7797,92589,Parking Facility,
7798,18110,Parking Facility|Conference Room|In-house Restaurant,
7799,80166,Parking Facility,
7800,83603,Parking Facility,
7801,13804,Parking Facility,
7802,36954,Parking Facility,
7803,83195,Parking Facility,
7804,100200,Parking Facility|In-house Restaurant,Restaurant
7805,52955,Parking Facility,
7806,11855,Parking Facility,
7807,15104,Parking Facility,
7808,62073,Gym|Parking Facility|Swimming Pool|Dining Area,Pool
7809,96749,Dining Area,
7810,95849,Dining Area|Parking Facility|Gym,
7811,74479,Dining Area|In-house Restaurant,Restaurant
7812,39328,Dining Area|Parking Facility,Dining
7813,99587,Parking Facility,Parking
7814,99750,Parking Facility|In-house Restaurant|Dining Area,
7815,98850,Parking Facility,
7816,75641,Bar|Conference Room|In-house Restaurant|Dining Area,Restaurant
7817,73121,Parking Facility|Swimming Pool|Dining Area,Pool
7818,73270,Parking Facility|In-house Restaurant,
7819,96816,Parking Facility,
7820,97950,Parking Facility,
7821,41865,Parking Facility|Dining Area,
7822,56085,Parking Facility,
7823,76552,Parking Facility|Dining Area|Conference Room|In-house Restaurant,Restaurant
7824,79443,Parking Facility,
7825,84199,Parking Facility,
7826,103021,Garden/Backyard|Parking Facility|In-house Restaurant,Restaurant
7827,12868,Dining Area|Parking Facility,
7828,12553,Dining Area|Parking Facility,
7829,4506,Dining Area|Parking Facility|Conference Room|In-house Restaurant,Boardroom|Restaurant
7830,11068,Gym|Parking Facility,
7831,10342,Gym|Parking Facility,
7832,3291,Dining Area|In-house Restaurant,Restaurant
7833,60127,Dining Area,
7834,2076,Gym|Swimming Pool|Conference Room|In-house Restaurant|Parking Facility|Dining Area,Restaurant
7835,13354,Dining Area|Swimming Pool|In-house Restaurant|Parking Facility,Pool|Restaurant
7836,59983,Dining Area|Parking Facility,
7837,46393,Dining Area|Parking Facility,
7838,44281,Parking Facility|Dining Area,
7839,44292,Parking Facility|In-house Restaurant|Dining Area,Restaurant
7840,50415,Parking Facility|Dining Area,
7841,73607,Parking Facility,
7842,14204,Parking Facility,
7843,61598,Parking Facility,
7844,73278,Parking Facility,
7845,62827,Parking Facility,
7846,47113,Parking Facility,
7847,47864,Parking Facility,
7848,11951,Conference Room|In-house Restaurant|Gym|Parking Facility,Restaurant
7849,158,Conference Room|Parking Facility,
7850,43834,Conference Room|Parking Facility,
7851,39483,Conference Room|Parking Facility,Boardroom
7852,86030,In-house Restaurant,Restaurant
7853,103046,In-house Restaurant|Parking Facility,
7854,48770,In-house Restaurant|Parking Facility|Dining Area|Bar,Restaurant
7855,103060,In-house Restaurant,
7856,58763,In-house Restaurant|Parking Facility,
7857,50522,In-house Restaurant|Dining Area|Parking Facility,
7858,14375,In-house Restaurant|Dining Area,Restaurant
7859,99038,In-house Restaurant|Dining Area,
7860,42984,Parking Facility,
7861,82278,Parking Facility,
7862,39629,Parking Facility,
7863,89428,Parking Facility,
7864,88075,Parking Facility,
7865,59806,Parking Facility,
7866,44132,Parking Facility|Dining Area,
7867,102458,Parking Facility,
7868,46691,Dining Area,
7869,85814,Dining Area,
7870,17947,Dining Area,
7871,98560,Gym,
7872,321,Dining Area,
7873,43381,Dining Area,
7874,36333,Dining Area|Parking Facility,Dining
7875,101083,Dining Area,Dining
7876,82993,Dining Area,
7877,48441,Dining Area,
7878,104399,Parking Facility,
7879,100363,Parking Facility,
7880,76867,Parking Facility,
7881,77455,Parking Facility,
7882,61654,Parking Facility,
7883,76594,Parking Facility,
7884,98588,Parking Facility,
7885,100073,Parking Facility,
7886,100959,Parking Facility,Parking
7887,88404,Parking Facility,
7888,57573,Parking Facility,
7889,59834,Parking Facility,
7890,95300,Parking Facility,
7891,96915,Parking Facility,
7892,892,Spa|Parking Facility|Bar|Swimming Pool|Dining Area,Pool
7893,75545,In-house Restaurant|Conference Room|Parking Facility|Dining Area,Restaurant
7894,91700,In-house Restaurant|Dining Area,Restaurant
7895,90488,In-house Restaurant|Parking Facility,
7896,89768,Garden/Backyard|Parking Facility,
7897,85226,Garden/Backyard|Parking Facility|Swimming Pool|In-house Restaurant|Dining Area|Bar,Pool|Restaurant|Lawn
7898,97241,Garden/Backyard|Bar|Parking Facility,Restaurant
7899,45029,Garden/Backyard|Dining Area|In-house Restaurant|Parking Facility,
7900,77072,Garden/Backyard|Dining Area|Conference Room|In-house Restaurant|Parking Facility|Bar,Restaurant
7901,93022,Garden/Backyard|Parking Facility|In-house Restaurant|Dining Area,
7902,76591,Parking Facility|Dining Area,
7903,78816,Parking Facility|Dining Area,
7904,79719,Parking Facility|Conference Room|In-house Restaurant|Dining Area,
7905,881,Parking Facility|Conference Room,
7906,56513,Parking Facility,
7907,53062,Parking Facility,
7908,6756,Parking Facility,
7909,37885,Parking Facility,
7910,50252,Parking Facility|Dining Area,
7911,81519,Parking Facility|Dining Area,
7912,18822,Bar|In-house Restaurant|Dining Area,Restaurant
7913,96642,Parking Facility,
7914,91245,Parking Facility,
7915,100678,Parking Facility,
7916,101398,Parking Facility,
7917,79893,Parking Facility,
7918,13956,Bar|Parking Facility|Gym|Conference Room,
7919,80892,Parking Facility|Dining Area,
7920,81817,Parking Facility|In-house Restaurant|Dining Area,
7921,92156,Parking Facility,
7922,98411,Parking Facility|Garden/Backyard|Conference Room|Swimming Pool|In-house Restaurant|Bar,Restaurant|Pool|Parking
7923,97933,Parking Facility,Parking
7924,17933,Parking Facility|Conference Room|In-house Restaurant|Dining Area,Restaurant
7925,18687,Parking Facility|Dining Area,
7926,16327,Dining Area,Dining
7927,88089,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7928,86019,Gym|Dining Area|Parking Facility,
7929,104545,Parking Facility|Swimming Pool,Pool
7930,57750,Parking Facility,
7931,75241,Parking Facility,
7932,40802,Parking Facility,
7933,102925,Parking Facility|Garden/Backyard,Lawn
7934,60588,Parking Facility|Gym|Dining Area,
7935,74057,Parking Facility|In-house Restaurant|Dining Area|Bar,
7936,97674,Parking Facility|In-house Restaurant,
7937,78352,Parking Facility|In-house Restaurant|Dining Area,Dining
7938,83139,Parking Facility,
7939,85991,Parking Facility,
7940,81927,Parking Facility,
7941,37258,Dining Area|In-house Restaurant|Bar|Parking Facility,Restaurant
7942,54136,Dining Area|Parking Facility,
7943,88663,Dining Area|In-house Restaurant|Parking Facility,Restaurant
7944,56828,Dining Area|Parking Facility,Dining
7945,57767,Dining Area|Parking Facility,Dining
7946,42931,Dining Area|Parking Facility|In-house Restaurant,Dining
7947,14960,Dining Area|Parking Facility,
7948,39480,Dining Area,
7949,61449,Dining Area|Swimming Pool|Gym,Pool
7950,58341,Dining Area|Parking Facility,Dining
7951,566,Dining Area|Conference Room|In-house Restaurant|Parking Facility|Bar,Restaurant
7952,42492,Parking Facility|Dining Area,
7953,43083,Parking Facility|In-house Restaurant|Dining Area,Restaurant
7954,19317,Parking Facility,
7955,53256,Parking Facility,
7956,56963,Parking Facility,
7957,59668,Parking Facility|In-house Restaurant|Dining Area,Restaurant
7958,101876,Parking Facility,
7959,36068,Parking Facility,
7960,57328,Parking Facility,
7961,92865,Parking Facility,
7962,60698,Parking Facility,
7963,89450,Parking Facility|Bar,
7964,1778,Conference Room|Bar|Parking Facility,
7965,44430,Conference Room|In-house Restaurant|Dining Area,Restaurant
7966,7341,Conference Room|Parking Facility,
7967,85856,Conference Room|In-house Restaurant|Parking Facility,
7968,95098,Swimming Pool,Pool
7969,6753,Conference Room|In-house Restaurant|Dining Area,Restaurant
7970,94350,In-house Restaurant|Parking Facility|Dining Area,
7971,36341,In-house Restaurant|Dining Area|Parking Facility,Restaurant
7972,52941,In-house Restaurant|Gym|Parking Facility,Restaurant
7973,94797,In-house Restaurant|Dining Area|Parking Facility|Bar,Restaurant
7974,83769,In-house Restaurant|Dining Area|Parking Facility,
7975,81373,Parking Facility,
7976,5094,Parking Facility|Dining Area,
7977,82731,Parking Facility,
7978,92015,Parking Facility,
7979,74333,Parking Facility,
7980,89301,Parking Facility,
7981,55337,Parking Facility|Dining Area,
7982,53076,Parking Facility,
7983,85538,Parking Facility,
7984,43339,Parking Facility|Dining Area,
7985,103496,Parking Facility,
7986,38304,Parking Facility,
7987,59685,Parking Facility,
7988,50716,Dining Area,
7989,61350,Dining Area|Gym,
7990,79117,Parking Facility,
7991,36153,Parking Facility,
7992,38718,Parking Facility,
7993,61513,Parking Facility,
7994,100672,Parking Facility,
7995,90356,Parking Facility,
7996,82723,Parking Facility,
7997,9999,Parking Facility,
7998,54285,Parking Facility,
7999,100051,Parking Facility,
8000,55776,Parking Facility,
8001,58785,Parking Facility,
8002,37098,Parking Facility,
8003,88834,In-house Restaurant|Bar|Parking Facility,
8004,50390,In-house Restaurant|Dining Area|Parking Facility,Restaurant
8005,15402,In-house Restaurant|Parking Facility|Dining Area,Restaurant
8006,57300,In-house Restaurant|Dining Area|Parking Facility,Restaurant
8007,12589,In-house Restaurant|Swimming Pool|Parking Facility,Pool|Restaurant
8008,51478,Garden/Backyard,
8009,59716,Garden/Backyard|Parking Facility|Conference Room,
8010,85707,Garden/Backyard|Dining Area|Conference Room|In-house Restaurant|Parking Facility,
8011,61052,Garden/Backyard|Parking Facility,
8012,90935,Garden/Backyard|Parking Facility,
8013,75230,Garden/Backyard|Parking Facility|Conference Room|Dining Area,
8014,49543,Garden/Backyard,Lawn
8015,55787,Garden/Backyard|Parking Facility,
8016,82228,Garden/Backyard,
8017,98439,Garden/Backyard|Parking Facility|Swimming Pool,Pool
8018,88227,Garden/Backyard|Dining Area|Conference Room|In-house Restaurant|Parking Facility,Restaurant
8019,87943,Parking Facility,
8020,82284,Parking Facility|Dining Area|In-house Restaurant,
8021,53250,Parking Facility,
8022,44607,Parking Facility|Conference Room,Boardroom
8023,51343,Parking Facility,
8024,60394,Parking Facility|Dining Area,
8025,15824,Bar|Parking Facility,
8026,90927,Parking Facility,
8027,95151,Parking Facility|Gym|Swimming Pool|Dining Area,Dining
8028,99449,Parking Facility,
8029,60875,Parking Facility|In-house Restaurant|Dining Area,
8030,96597,Parking Facility|Dining Area,
8031,79148,Parking Facility|Dining Area,
