,hotel_id,no_of_ratings
7509,39328,7
7510,84199,410
7511,36333,1
7512,39767,300
7513,62073,32
7514,42984,6
7515,44281,101
7516,90505,0
7517,95849,0
7518,101752,0
7519,46393,53
7520,91664,45
7521,62827,51
7522,90654,19
7523,58633,114
7524,44157,161
7525,44883,2
7526,75821,41
7527,58642,366
7528,90952,22
7529,86587,48
7530,74510,122
7531,89273,17
7532,88249,2
7533,96487,0
7534,94839,0
7535,35281,19
7536,103361,38
7537,101131,0
7538,86444,27
7539,86469,1
7540,57151,17
7541,84081,1
7542,104568,6
7543,95742,0
7544,94552,18
7545,73717,1
7546,82239,7
7547,99921,0
7548,46967,233
7549,94395,0
7550,87206,74
7551,81792,0
7552,42166,45
7553,79570,391
7554,49639,320
7555,101426,0
7556,77950,430
7557,75826,24
7558,15894,257
7559,87529,15
7560,35337,117
7561,38282,30
7562,80771,308
7563,92150,0
7564,61187,139
7565,104219,0
7566,61176,22
7567,62388,92
7568,47687,10
7569,45763,487
7570,98875,1
7571,96299,0
7572,50131,479
7573,86615,95
7574,88376,0
7575,58448,332
7576,80768,32
7577,89293,0
7578,97050,1
7579,102329,0
7580,97103,3
7581,40698,178
7582,89144,45
7583,36642,346
7584,91228,0
7585,92280,0
7586,41114,498
7587,87327,39
7588,87785,11
7589,75804,206
7590,102008,0
7591,91661,6
7592,80307,138
7593,77441,42
7594,54147,23
7595,52665,346
7596,95863,0
7597,5389,432
7598,8418,52
7599,19463,46
7600,44590,9
7601,89889,33
7602,44416,393
7603,60726,34
7604,88581,1
7605,104084,0
7606,100650,2
7607,77469,150
7608,83620,54
7609,87051,59
7610,46092,22
7611,78355,390
7612,84672,0
7613,44126,184
7614,83755,96
7615,92606,0
7616,56254,145
7617,58909,207
7618,95722,0
7619,75053,99
7620,98872,0
7621,92893,29
7622,81516,2
7623,100059,0
7624,47127,159
7625,93188,15
7626,9273,121
7627,100537,0
7628,58462,209
7629,95455,1
7630,74060,8
7631,83783,64
7632,87200,2
7633,77480,309
7634,80456,17
7635,90190,18
7636,18248,330
7637,87079,10
7638,104424,0
7639,97837,0
7640,78993,210
7641,92294,0
7642,45178,378
7643,56130,142
7644,92550,6
7645,87822,42
7646,101859,0
7647,37984,482
7648,76732,130
7649,88691,6
7650,97958,0
7651,93450,0
7652,94358,0
7653,79851,19
7654,102464,0
7655,92114,0
7656,729,464
7657,83631,31
7658,81654,143
7659,89588,3
7660,86140,35
7661,91211,6
7662,98737,10
7663,103974,3
7664,86289,9
7665,79868,15
7666,61159,26
7667,47411,61
7668,85094,227
7669,57148,0
7670,48576,5
7671,100692,0
7672,60546,103
7673,38611,372
7674,57860,77
7675,93638,9
7676,75686,91
7677,96777,6
7678,56808,49
7679,83915,12
7680,86562,0
7681,98715,0
7682,87628,44
7683,82841,82
7684,57891,112
7685,36510,185
7686,95593,0
7687,96760,4
7688,51194,0
7689,103226,0
7690,42793,170
7691,81356,185
7692,48902,0
7693,50269,388
7694,81378,0
7695,90629,38
7696,94510,0
7697,97230,0
7698,78656,14
7699,104112,9
7700,100962,1
7701,91703,40
7702,101094,0
7703,104523,0
7704,48005,178
7705,90612,18
7706,87622,12
7707,86590,111
7708,87175,7
7709,89329,0
7710,90665,0
7711,52215,137
7712,85091,131
7713,96951,0
7714,85293,1
7715,101235,0
7716,62821,449
7717,91239,0
7718,99896,0
7719,99789,0
7720,88694,8
7721,100349,0
7722,99871,0
7723,82858,4
7724,59522,409
7725,104413,0
7726,90162,15
7727,59823,258
7728,48480,420
7729,87650,209
7730,90350,18
7731,79871,16
7732,46520,143
7733,19438,376
7734,40363,20
7735,96161,7
7736,86466,70
7737,40979,49
7738,87043,38
7739,100335,0
7740,86137,37
7741,85417,41
7742,91824,2
7743,74375,157
7744,83727,278
7745,77193,136
7746,94949,0
7747,74206,100
7748,73745,413
7749,81668,111
7750,13886,41
7751,50826,170
7752,91374,0
7753,83904,4
7754,80903,76
7755,36054,289
7756,103347,0
7757,55177,383
7758,100675,0
7759,79736,445
7760,59969,95
7761,74468,328
7762,89127,344
7763,79272,164
7764,86185,4
7765,90201,7
7766,62540,463
7767,85746,32
7768,79705,79
7769,53658,116
7770,87220,242
7771,101533,0
7772,53672,229
7773,84967,16
7774,49214,0
7775,95278,2
7776,85116,2
7777,49816,212
7778,90339,25
7779,88964,40
7780,47988,76
7781,57272,158
7782,83288,141
7783,83592,6
7784,37719,262
7785,46407,1
7786,49954,25
7787,91841,0
7788,88294,45
7789,91551,15
7790,85828,15
7791,80762,27
7792,79159,48
7793,52761,35
7794,42956,14
7795,37219,137
7796,39193,95
7797,59550,91
7798,87923,0
7799,96172,1
7800,77477,204
7801,37103,35
7802,76577,53
7803,100357,0
7804,86930,0
7805,75680,87
7806,38608,273
7807,78096,175
7808,48452,160
7809,103828,0
7810,101277,0
7811,61499,327
7812,88103,62
7813,79145,31
7814,89577,30
7815,81828,140
7816,18240,290
7817,103797,0
7818,95441,0
7819,55773,388
7820,93045,16
7821,95700,0
7822,103662,6
7823,92423,10
7824,75669,215
7825,94513,0
7826,3904,149
7827,45904,96
7828,53537,189
7829,80785,87
7830,90027,21
7831,103921,20
7832,3004,301
7833,14187,288
7834,45918,355
7835,98124,1
7836,47875,19
7837,61311,393
7838,93464,0
7839,100838,0
7840,53090,180
7841,60833,464
7842,92890,15
7843,78667,21
7844,42782,136
7845,62222,27
7846,77058,274
7847,41854,84
7848,74198,1
7849,83921,3
7850,90030,5
7851,59986,473
7852,50989,123
7853,78234,176
7854,93315,4
7855,87192,8
7856,16153,303
7857,75666,414
7858,84815,212
7859,62045,98
7860,99474,0
7861,62079,456
7862,91430,45
7863,39519,54
7864,57590,210
7865,19289,435
7866,81350,80
7867,42155,165
7868,102028,1
7869,85389,393
7870,45046,304
7871,52792,32
7872,92142,0
7873,98428,0
7874,75067,404
7875,39196,192
7876,88840,8
7877,96465,1
7878,89608,10
7879,76721,379
7880,62841,174
7881,86449,23
7882,85130,1
7883,99457,0
7884,8213,50
7885,84067,448
7886,96178,0
7887,92457,2
7888,87802,32
7889,87521,386
7890,74499,244
7891,89765,72
7892,17950,422
7893,103471,0
7894,88117,28
7895,91076,0
7896,103800,10
7897,100647,0
7898,84520,25
7899,78507,129
7900,93922,0
7901,81536,265
7902,91537,0
7903,81080,2
7904,91838,41
7905,51619,30
7906,86008,22
7907,89169,1
7908,103201,0
7909,55911,197
7910,75354,6
7911,54139,291
7912,94659,2
7913,53402,38
7914,77179,23
7915,101671,0
7916,61322,237
7917,56988,436
7918,55936,11
7919,48328,41
7920,88868,59
7921,103063,0
7922,91987,0
7923,102149,0
7924,35770,62
7925,40391,30
7926,36344,50
7927,6402,64
7928,94237,0
7929,92437,2
7930,82849,276
7931,62399,44
7932,51751,351
7933,94257,1
7934,47248,303
7935,102022,0
7936,85102,65
7937,45479,15
7938,5569,483
7939,74808,230
7940,60273,91
7941,88567,1
7942,95731,0
7943,91416,2
7944,91565,0
7945,86902,2
7946,37995,96
7947,61772,229
7948,74192,0
7949,91512,35
7950,97666,0
7951,85732,18
7952,59387,88
7953,85077,46
7954,83305,342
7955,84843,3
7956,96622,0
7957,58799,242
7958,93914,0
7959,80155,103
7960,97542,0
7961,90775,3
7962,97809,0
7963,19736,5
7964,93599,0
7965,101111,5
7966,75219,27
7967,86632,173
7968,57998,181
7969,90615,35
7970,101415,0
7971,47119,0
7972,42928,24
7973,59415,6
7974,16004,92
7975,38335,260
7976,87057,10
7977,79421,79
7978,101288,0
7979,61491,146
7980,84655,136
7981,86165,70
7982,62512,60
7983,93036,10
7984,75410,274
7985,98138,2
7986,62183,102
7987,84514,0
7988,88812,0
7989,90013,5
7990,73472,147
7991,97207,0
7992,36369,211
7993,53548,399
7994,80931,188
7995,87164,61
7996,78557,59
7997,76715,9
7998,81544,99
7999,76417,156
8000,50111,130
8001,88542,14
8002,98085,0
8003,61049,321
8004,75078,386
8005,94853,0
8006,104531,19
8007,97972,0
8008,78237,0
8009,60883,479
8010,90820,0
8011,62714,143
8012,18414,63
8013,80878,2
8014,89754,68
8015,81789,8
8016,49940,74
8017,49071,76
8018,75368,167
8019,42520,301
8020,88702,61
8021,83876,54
8022,17210,12
8023,61198,216
8024,100824,0
8025,86916,157
8026,101370,1
8027,80928,55
8028,93067,10
8029,43257,50
8030,84354,0
8031,52676,78
8032,55801,141
8033,46258,3
8034,52516,455
8035,96735,0
8036,88379,24
8037,100352,1
8038,94212,0
8039,48311,11
8040,78791,29
8041,36223,66
8042,97975,0
8043,94392,0
8044,43640,364
8045,76307,41
8046,50879,240
8047,82863,3
8048,79688,47
8049,87659,212
8050,51011,419
8051,42191,418
8052,86306,0
8053,89003,3
8054,89166,0
8055,74341,130
8056,79702,50
8057,87979,14
8058,97221,0
8059,77916,0
8060,77331,160
8061,57548,154
8062,102422,0
8063,76743,409
8064,104396,0
8065,82115,89
8066,89886,28
8067,38591,90
8068,85420,212
8069,16912,497
8070,81994,245
8071,95573,1
8072,89121,284
8073,84365,160
8074,4475,282
8075,102568,0
8076,88390,1
8077,103794,28
8078,42939,324
8079,58813,21
8080,92415,0
8081,82264,195
8082,95101,1
8083,103690,0
8084,99162,0
8085,99736,0
8086,102011,0
8087,61468,111
8088,78245,22
8089,89743,51
8090,100810,40
8091,104672,0
8092,53835,164
8093,86292,0
8094,83302,269
8095,104258,8
8096,88086,12
8097,93517,2
8098,101423,0
8099,50097,3
8100,59972,481
8101,88213,20
8102,99778,0
8103,91121,67
8104,89439,5
8105,57314,426
8106,10356,134
8107,56240,339
8108,37854,155
8109,59539,58
8110,60262,425
8111,97801,0
8112,96158,0
8113,97964,0
8114,36518,498
8115,101572,0
8116,53703,304
8117,57629,242
8118,43232,108
8119,62658,234
8120,103673,0
8121,92586,5
8122,88865,35
8123,101274,0
8124,54766,120
8125,57013,51
8126,91225,0
8127,35444,0
8128,37379,258
8129,99016,6
8130,79854,28
8131,96462,0
8132,62076,108
8133,83918,264
8134,9155,0
8135,76431,69
8136,62374,483
8137,92153,14
8138,78985,61
8139,2866,376
8140,42475,371
8141,45032,1
8142,86424,1
8143,93956,0
8144,77466,365
8145,47091,113
8146,56088,179
8147,53087,270
8148,42941,189
8149,92433,3
8150,46085,36
8151,91072,18
8152,86763,56
8153,99003,0
8154,75974,75
8155,87058,267
8156,79439,40
8157,75378,109
8158,85261,98
8159,89148,0
8160,37375,292
8161,75707,344
8162,94680,0
8163,55220,0
8164,77493,93
8165,89570,4
8166,88400,388
8167,60578,0
8168,61602,391
8169,96469,0
8170,62986,379
8171,52984,70
8172,75555,359
8173,77934,0
8174,88102,70
8175,103059,0
8176,81965,259
8177,93018,0
8178,80460,27
8179,80322,131
8180,17479,13
8181,76292,0
8182,99636,0
8183,76764,187
8184,98446,3
8185,62353,350
8186,87072,7
8187,100083,0
8188,87086,41
8189,83765,12
8190,99743,0
8191,53696,480
8192,90332,348
8193,47722,140
8194,57594,282
8195,87342,28
8196,79276,50
8197,90343,18
8198,76714,372
8199,84814,55
8200,95572,0
8201,61619,22
8202,50298,79
8203,86777,28
8204,93226,0
8205,97358,0
8206,97698,0
8207,96770,0
8208,62983,458
8209,74208,413
8210,104552,1
8211,45188,292
8212,89016,2
8213,43959,316
8214,104254,61
8215,52675,246
8216,84935,0
8217,87621,0
8218,90042,0
8219,42789,27
8220,98730,0
8221,99591,1
8222,75091,440
8223,45908,13
8224,82845,83
8225,86338,264
8226,91817,0
8227,92723,0
8228,38286,164
8229,47857,22
8230,60156,31
8231,54292,57
8232,99166,0
8233,96331,0
8234,51485,427
8235,97957,1
8236,82420,57
8237,62806,232
8238,78671,105
8239,93173,16
8240,51010,70
8241,79273,91
8242,101700,0
8243,84347,255
8244,101281,3
8245,44150,471
8246,86051,40
8247,74928,57
8248,76998,63
8249,45334,16
8250,39512,298
8251,49660,21
8252,94807,0
8253,77954,454
8254,99605,1
8255,95459,0
8256,53704,417
8257,88563,0
8258,88085,0
8259,78379,59
8260,90917,0
8261,45635,22
8262,59979,86
8263,35912,246
8264,49069,382
8265,93482,0
8266,83309,1
8267,20162,96
8268,83635,203
8269,61318,33
8270,81416,52
8271,104265,0
8272,77597,5
8273,97217,0
8274,74624,0
8275,78815,0
8276,94725,0
8277,86591,0
8278,76427,15
8279,52363,470
8280,40564,458
8281,76739,305
8282,44575,58
8283,99903,0
8284,52498,137
8285,59079,76
8286,87950,11
8287,99594,0
8288,86583,6
8289,98131,0
8290,90034,39
8291,80471,10
8292,93603,0
8293,84375,267
8294,53856,215
8295,89131,0
8296,79861,0
8297,49848,239
8298,81799,61
8299,97535,0
8300,78992,36
8301,36483,384
8302,59968,99
8303,75389,57
8304,57605,22
8305,96905,2
8306,91693,0
8307,80882,22
8308,94081,0
8309,60705,12
8310,52205,142
8311,51471,51
8312,36801,144
8313,39799,27
8314,38455,39
8315,87770,26
8316,81211,0
8317,99906,0
8318,92008,0
8319,84018,6
8320,97394,6
8321,88667,13
8322,75414,486
8323,93620,0
8324,84195,164
8325,99917,2
8326,97816,1
8327,61155,10
8328,79886,307
8329,45461,12
8330,98415,0
8331,84659,245
8332,45011,170
8333,88124,3
8334,93198,8
8335,81346,299
8336,79864,11
8337,103509,0
8338,74815,1
8339,89443,39
8340,104386,58
8341,96463,0
8342,54717,211
8343,90020,11
8344,97068,0
8345,99169,0
8346,49086,315
8347,101419,0
8348,753,256
8349,86158,65
8350,53243,204
8351,97805,0
8352,84634,224
8353,49792,142
8354,59225,221
8355,94230,3
8356,44153,209
8357,14644,182
8358,27390,224
8359,59231,119
8360,39037,226
8361,97968,0
8362,84665,25
8363,41605,291
8364,89722,11
8365,99608,0
8366,101692,0
8367,83922,1
8368,85531,9
8369,83734,1
8370,102915,0
8371,92582,20
8372,94559,0
8373,83337,69
8374,90807,1
8375,95746,0
8376,91544,82
8377,99616,0
8378,102901,2
8379,83298,11
8380,85863,181
8381,52523,426
8382,102429,0
8383,89010,25
8384,84977,417
8385,47233,25
8386,54433,497
8387,94492,0
8388,103669,2
8389,80629,97
8390,89142,2
8391,54306,65
8392,86189,66
8393,61346,56
8394,102004,0
8395,89421,151
8396,308,449
8397,460,211
8398,77501,157
8399,87185,40
8400,98964,0
8401,58002,144
8402,92292,0
8403,61754,311
8404,88999,4
8405,52489,0
8406,84797,106
8407,88259,139
8408,98114,2
8409,96337,0
8410,75077,315
8411,53569,47
8412,101129,0
8413,94863,5
8414,40685,292
8415,20016,328
8416,99644,0
8417,40674,335
8418,104555,23
8419,97656,0
8420,36790,225
8421,80775,123
8422,99329,4
8423,49072,215
8424,90166,32
8425,62662,246
8426,35409,300
8427,83894,313
8428,88099,6
8429,99335,0
8430,54582,23
8431,13755,0
8432,89744,0
8433,97684,0
8434,85393,374
8435,102010,0
8436,93808,1
8437,75988,30
8438,97833,2
8439,74022,231
8440,79726,201
8441,77310,44
8442,43219,87
8443,87837,1
8444,42049,0
8445,102032,0
8446,37417,18
8447,41132,95
8448,35153,0
8449,56120,41
8450,38612,161
8451,44260,151
8452,77515,0
8453,47683,35
8454,81807,56
8455,15873,98
8456,46060,65
8457,58182,12
8458,88996,0
8459,86009,311
8460,75116,117
8461,6890,66
8462,46347,2
8463,57600,55
8464,48048,50
8465,96593,1
8466,42336,33
8467,48597,0
8468,82589,18
8469,42648,138
8470,89162,36
8471,104434,0
8472,78086,4
8473,81934,53
8474,87798,45
8475,80764,26
8476,40370,141
8477,89882,5
8478,79287,142
8479,47697,25
8480,102426,0
8481,45919,440
8482,79715,72
8483,84676,8
8484,10346,164
8485,57701,369
8486,94548,14
8487,79698,0
8488,102302,0
8489,1324,0
8490,93322,0
8491,92610,4
8492,58955,68
8493,61163,65
8494,98432,0
8495,94964,2
8496,85998,88
8497,98587,0
8498,79712,210
8499,15870,234
8500,101416,1
8501,87216,24
8502,89024,23
8503,100654,0
8504,101554,0
8505,94233,0
8506,86451,12
8507,96292,0
8508,49677,104
8509,84690,66
8510,98280,0
8511,40837,3
8512,102620,0
8513,90318,3
8514,41889,440
8515,94970,1
8516,80190,1
8517,48718,151
8518,46648,374
8519,19743,89
8520,94382,0
8521,93479,4
8522,91713,41
8523,47553,0
8524,98865,0
8525,62260,207
8526,81810,101
8527,82136,0
8528,93918,1
8529,94506,0
8530,99009,0
8531,104229,0
8532,83025,83
8533,82409,310
8534,6009,180
8535,87525,105
8536,88411,2
8537,91069,0
8538,101090,0
8539,56978,88
8540,80162,94
8541,43838,275
8542,43945,93
8543,89280,4
8544,80176,15
8545,81073,0
8546,83599,354
8547,102614,0
8548,96618,11
8549,103064,0
8550,47874,1
8551,102164,1
8552,52931,141
8553,89488,4
8554,101118,0
8555,101571,0
8556,91572,16
8557,85680,31
8558,88127,27
8559,53845,342
8560,86271,129
8561,97228,0
8562,55344,0
8563,48909,13
8564,87688,77
8565,43062,109
8566,87649,261
8567,82851,1
8568,49522,405
8569,97794,1
8570,12135,205
8571,59383,188
8572,99945,53
8573,18081,374
8574,103680,0
8575,93496,8
8576,98401,9
8577,51595,0
8578,48172,29
8579,76576,89
8580,35752,2
8581,92737,0
8582,46518,376
8583,15572,447
8584,53285,394
8585,53229,408
8586,15735,0
8587,37712,1
8588,94534,1
8589,60609,0
8590,104395,1
8591,95265,0
8592,48012,228
8593,94410,0
8594,76573,28
8595,83773,7
8596,98992,0
8597,11218,0
8598,97830,3
8599,46797,71
8600,89913,18
8601,17653,70
8602,49663,144
8603,10487,0
8604,12422,4
8605,77161,112
8606,97642,0
8607,62991,255
8608,53533,46
8609,87671,16
8610,90793,117
8611,54565,0
8612,103343,0
8613,103500,14
8614,50681,282
8615,99729,0
8616,99158,0
8617,94123,0
8618,61492,38
8619,81183,145
8620,90515,45
8621,104094,0
8622,88982,15
8623,99484,0
8624,91260,9
8625,89885,25
8626,62699,2
8627,100373,0
8628,103073,0
8629,81827,117
8630,55617,64
8631,92571,76
8632,43976,189
8633,98581,0
8634,61644,1
8635,86586,37
8636,88681,62
8637,96781,1
8638,101844,0
8639,103517,2
8640,103644,0
8641,82150,44
8642,16430,478
8643,79130,2
8644,12731,0
8645,61315,267
8646,96182,0
8647,87168,16
8648,49958,88
8649,11668,453
8650,101259,0
8651,62097,2
8652,96635,1
8653,87078,10
8654,46237,25
8655,98145,0
8656,10332,11
8657,97929,0
8658,103815,0
8659,94663,0
8660,81689,35
8661,93932,2
8662,37085,318
8663,83121,3
8664,87207,0
8665,84198,12
8666,104240,0
8667,48147,56
8668,94078,0
8669,90214,1
8670,41585,196
8671,101990,0
8672,18559,222
8673,37819,15
8674,80758,15
8675,73263,251
8676,78365,19
8677,92253,2
8678,86923,20
8679,58320,178
8680,48746,0
8681,101250,0
8682,83177,1
8683,97808,0
8684,94849,0
8685,98148,0
8686,103357,0
8687,100809,0
8688,103630,0
8689,101866,0
8690,57285,25
8691,47711,439
8692,97670,0
8693,50369,36
8694,104679,0
8695,60294,494
8696,91246,78
8697,77926,0
8698,78072,5
8699,99900,0
8700,99442,0
8701,38272,7
8702,53423,297
8703,78213,1
8704,76441,20
8705,90779,2
8706,47435,28
8707,95566,0
8708,84226,305
8709,61630,451
8710,57299,12
8711,102142,0
8712,75361,67
8713,97479,0
8714,49961,135
8715,85871,1
8716,11823,47
8717,79591,301
8718,99622,0
8719,100831,0
8720,98092,0
8721,91842,2
8722,80038,115
8723,40525,326
8724,44583,98
8725,104105,2
8726,78972,29
8727,20179,144
8728,59535,33
8729,75850,39
8730,38711,275
8731,60280,237
8732,53260,37
8733,80626,111
8734,104364,4
8735,100983,0
8736,55659,376
8737,83613,309
8738,100058,1
8739,49221,240
8740,96334,22
8741,91218,0
8742,97093,0
8743,88546,7
8744,87635,3
8745,84822,124
8746,78511,242
8747,99782,0
8748,94545,0
8749,75701,214
8750,83135,148
8751,47269,405
8752,90810,3
8753,85551,8
8754,97234,0
8755,97954,3
8756,85970,358
8757,74174,168
8758,50287,365
8759,47427,369
8760,97943,6
8761,103475,0
8762,94343,0
8763,86639,109
8764,97521,11
8765,7331,0
8766,83149,58
8767,102592,0
8768,91966,18
8769,81070,64
8770,100508,0
8771,58044,203
8772,48023,106
8773,83455,64
8774,75679,59
8775,99346,1
8776,93499,1
8777,48951,59
8778,104226,0
8779,57763,82
8780,100224,0
8781,79099,37
8782,87936,7
8783,91392,0
8784,19428,331
8785,55372,95
8786,85101,101
8787,87362,5
8788,85385,2
8789,98691,0
8790,86119,13
8791,46248,287
8792,62350,6
8793,99321,0
8794,61020,49
8795,51429,0
8796,62803,470
8797,87050,0
8798,85956,8
8799,54011,62
8800,44724,1
8801,101855,1
8802,94393,0
8803,77307,65
8804,85843,10
8805,92323,1
8806,95608,0
8807,87826,1
8808,94216,0
8809,42634,1
8810,77172,171
8811,76016,7
8812,581,74
8813,80789,18
8814,94247,0
8815,39774,22
8816,48335,28
8817,62994,176
8818,75364,23
8819,79265,107
8820,87941,0
8821,89609,0
8822,5956,47
8823,56528,385
8824,103489,0
8825,102128,0
8826,95108,0
8827,82437,16
8828,97206,0
8829,97408,0
8830,46226,93
8831,36320,474
8832,36939,188
8833,89418,0
8834,80786,13
8835,88954,14
8836,76891,45
8837,96508,0
8838,74638,282
8839,76435,15
8840,88408,21
8841,93921,1
8842,98294,0
8843,89764,0
8844,104400,3
8845,89007,0
8846,49334,222
8847,100969,10
8848,100696,0
8849,91288,0
8850,92717,10
8851,83450,126
8852,80930,48
8853,80485,149
8854,46988,420
8855,92911,0
8856,93209,72
8857,104420,1
8858,92107,7
8859,46355,31
8860,86324,406
8861,52211,187
8862,2848,444
8863,99923,0
8864,85244,0
8865,94084,0
8866,73699,90
8867,73915,280
8868,87809,18
8869,74967,47
8870,100533,0
8871,17805,258
8872,49033,176
8873,104583,0
8874,104403,57
8875,95102,0
8876,86476,2
8877,100944,0
8878,81045,0
8879,104839,0
8880,101146,0
8881,95279,0
8882,86774,30
8883,100980,0
8884,57597,417
8885,86445,168
8886,96199,0
8887,35122,0
8888,81484,33
8889,57909,129
8890,84510,269
8891,93184,0
8892,103818,51
8893,50259,0
8894,101675,48
8895,102277,0
8896,17698,396
8897,52633,98
8898,86147,0
8899,88692,0
8900,79751,458
8901,76452,156
8902,61917,246
8903,92143,4
8904,54447,372
8905,59664,242
8906,77189,0
8907,90481,7
8908,85399,335
8909,11058,65
8910,86172,20
8911,86465,57
8912,82820,2
8913,88861,4
8914,97088,0
8915,85424,24
8916,80598,13
8917,100997,0
8918,88397,1
8919,43672,221
8920,87044,18
8921,79729,392
8922,61478,40
8923,86614,1
8924,101256,0
8925,53586,7
8926,81661,120
8927,84043,108
8928,97231,0
8929,98100,0
8930,45320,23
8931,7323,181
8932,38283,22
8933,47410,21
8934,100814,0
8935,7210,46
8936,77043,87
8937,272,0
8938,95417,0
8939,55755,177
8940,103776,1
8941,90948,36
8942,87823,0
8943,54742,232
8944,81650,0
8945,93485,5
8946,73440,8
8947,79414,203
8948,55454,498
8949,91370,0
8950,89857,8
8951,58941,196
8952,98854,9
8953,99771,0
8954,83486,212
8955,6887,270
8956,88847,29
8957,92461,1
8958,97695,0
8959,102727,0
8960,94829,2
8961,41574,261
8962,82682,6
8963,18106,174
8964,89407,99
8965,81813,0
8966,35915,177
8967,43644,67
8968,13187,353
8969,60269,95
8970,80910,79
8971,92858,13
8972,73448,64
8973,90771,1
8974,45925,94
8975,80300,314
8976,87964,90
8977,94821,0
8978,100626,0
8979,90208,1
8980,100679,0
8981,85711,97
8982,40677,272
8983,89871,4
8984,53119,92
8985,93347,0
8986,50262,32
8987,94528,10
8988,74050,57
8989,54264,28
8990,76449,389
8991,77054,19
