,hotel_id,no_of_comments
15218,97478,0
15219,100957,0
15220,82414,0
15221,1638,91
15222,16120,21
15223,97931,0
15224,87457,0
15225,51729,47
15226,15214,0
15227,92241,0
15228,85969,19
15229,39000,87
15230,89161,13
15231,80158,97
15232,561,6
15233,51746,9
15234,77447,1
15235,97638,0
15236,104253,0
15237,27381,88
15238,75065,55
15239,56367,1
15240,81359,37
15241,104518,2
15242,53220,49
15243,89881,5
15244,50388,65
15245,80569,6
15246,84059,8
15247,55321,65
15248,100181,0
15249,78181,11
15250,1365,0
15251,89887,0
15252,47401,32
15253,60715,68
15254,61151,61
15255,90047,0
15256,87167,41
15257,94969,0
15258,101548,0
15259,46976,85
15260,73712,13
15261,96170,0
15262,53341,40
15263,92117,0
15264,78808,72
15265,76547,13
15266,82372,0
15267,91209,1
15268,52359,5
15269,93754,0
15270,7910,42
15271,42448,50
15272,75647,6
15273,99562,0
15274,104245,0
15275,49794,24
15276,83010,8
15277,88956,5
15278,56409,35
15279,53082,5
15280,88503,4
15281,84810,0
15282,46492,41
15283,95433,0
15284,102580,0
15285,85713,1
15286,101092,0
15287,90607,6
15288,92733,1
15289,96173,0
15290,84197,1
15291,88208,0
15292,37515,63
15293,85688,20
15294,100923,0
15295,88860,3
15296,90461,6
15297,82411,71
15298,45120,43
15299,93431,0
15300,73546,50
15301,93917,0
15302,96904,0
15303,104242,0
15304,93909,0
15305,97509,0
15306,100915,0
15307,52781,0
15308,49507,66
15309,43975,49
15310,79565,35
15311,79109,23
15312,78212,56
15313,101269,1
15314,89150,46
15315,81787,2
15316,48422,2
15317,83888,6
15318,39599,70
15319,60386,31
15320,74052,5
15321,95405,0
15322,78493,36
15323,93169,1
15324,40524,26
15325,75200,94
15326,78209,86
15327,104104,0
15328,85851,17
15329,91085,0
15330,75661,49
15331,55619,0
15332,88053,38
15333,18378,35
15334,49063,58
15335,85089,8
15336,99725,0
15337,89569,6
15338,45587,0
15339,42040,2
15340,81500,11
15341,82574,31
15342,44386,28
15343,16890,85
15344,81334,10
15345,95366,0
15346,101503,0
15347,85561,4
15348,87156,0
15349,90759,0
15350,101688,0
15351,90731,0
15352,86301,0
15353,46236,2
15354,89282,3
15355,97973,0
15356,98558,0
15357,50261,84
15358,102574,0
15359,98502,0
15360,81309,4
15361,90621,1
15362,95253,0
15363,99424,0
15364,94643,0
15365,103356,0
15366,78907,31
15367,74151,0
15368,88492,7
15369,60881,19
15370,99278,0
15371,90635,28
15372,86709,4
15373,87046,0
15374,19402,32
15375,38564,17
15376,42487,87
15377,15540,0
15378,100313,0
15379,81933,31
15380,41559,82
15381,80752,7
15382,98538,0
15383,62223,0
15384,96755,0
15385,92396,0
15386,53858,92
15387,76550,10
15388,2971,45
15389,77408,36
15390,91524,1
15391,59053,35
15392,48256,69
15393,55779,4
15394,89111,2
15395,91375,2
15396,61784,78
15397,40963,63
15398,101376,0
15399,87159,11
15400,50081,42
15401,62954,4
15402,53259,9
15403,20206,79
15404,80746,22
15405,81812,5
15406,274,98
15407,51569,22
15408,104689,0
15409,81503,15
15410,82999,16
15411,49631,13
15412,40985,13
15413,98088,0
15414,89080,0
15415,74764,50
15416,88225,0
15417,89012,8
15418,99129,0
15419,51774,8
15420,47851,3
15421,78052,11
15422,62642,7
15423,75771,1
15424,81483,4
15425,94682,0
15426,36339,27
15427,84062,3
15428,43376,20
15429,85412,0
15430,45021,0
15431,60260,0
15432,95838,0
15433,14767,54
15434,81365,25
15435,95259,0
15436,101719,0
15437,104380,0
15438,98094,0
15439,15819,0
15440,88686,13
15441,85235,9
15442,15858,18
15443,14466,58
15444,36952,74
15445,49783,24
15446,74311,6
15447,97517,0
15448,94249,2
15449,96474,1
15450,96291,0
15451,92393,0
15452,46782,28
15453,57087,2
15454,95540,0
15455,98102,0
15456,100805,0
15457,80029,13
15458,95692,0
15459,102251,0
15460,74612,18
15461,35599,30
15462,48298,37
15463,40808,27
15464,91642,0
15465,91670,3
15466,103331,0
15467,35900,56
15468,38550,22
15469,55450,68
15470,38420,94
15471,36021,79
15472,95681,0
15473,89558,2
15474,56381,53
15475,95532,0
15476,17478,5
15477,73861,30
15478,95284,0
15479,56328,89
15480,54893,70
15481,100960,0
15482,62071,54
15483,75532,69
15484,85530,32
15485,38398,66
15486,88531,2
15487,46948,59
15488,58609,4
15489,95422,0
15490,95079,1
15491,49772,6
15492,99891,0
15493,86889,3
15494,100054,0
15495,88233,0
15496,54089,60
15497,14812,14
15498,75678,4
15499,79714,14
15500,77489,64
15501,95402,0
15502,41840,85
15503,78347,49
15504,91358,1
15505,92736,0
15506,50677,19
15507,90306,4
15508,61154,0
15509,93594,0
15510,99185,0
15511,58758,23
15512,91051,2
15513,98842,0
15514,52638,38
15515,93017,0
15516,75622,20
15517,103820,0
15518,55324,77
15519,75796,1
15520,98859,0
15521,102282,0
15522,98665,0
15523,49015,48
15524,82712,2
15525,80895,1
15526,86872,3
15527,97939,0
15528,52795,81
15529,84023,0
15530,73698,44
15531,83913,0
15532,36477,28
15533,78187,53
15534,81652,36
15535,87294,18
15536,91681,5
15537,103151,0
15538,93037,0
15539,88360,4
15540,56800,5
15541,80161,21
15542,74325,64
15543,56083,0
15544,14345,0
15545,85685,1
15546,87018,0
15547,73279,1
15548,80147,28
15549,9544,31
15550,87212,13
15551,84630,6
15552,62777,31
15553,90146,6
15554,103795,0
15555,30776,92
15556,47572,16
15557,104526,0
15558,97672,0
15559,97804,0
15560,41739,83
15561,87510,10
15562,53982,41
15563,93130,0
15564,88371,7
15565,92286,0
15566,48149,32
15567,76072,48
15568,52323,76
15569,56395,80
15570,40485,4
15571,89583,0
15572,81096,30
15573,51767,8
15574,51742,27
15575,82722,16
15576,73927,28
15577,94273,2
15578,80655,24
15579,93834,0
15580,77055,52
15581,55699,85
15582,100570,0
15583,78593,4
15584,79696,27
15585,60320,57
15586,76776,8
15587,83940,3
15588,89919,0
15589,36667,64
15590,60309,38
15591,47000,32
15592,49998,33
15593,104294,0
15594,94996,1
15595,37617,69
15596,74200,86
15597,37873,11
15598,84840,0
15599,103698,0
15600,59282,2
15601,18872,0
15602,94518,0
15603,90805,0
15604,79156,8
15605,87073,4
15606,85135,2
15607,76726,54
15608,54757,29
15609,95612,1
15610,44148,71
15611,85287,2
15612,57035,0
15613,93182,1
15614,48634,2
15615,74512,1
15616,98461,1
15617,88288,46
15618,50406,54
15619,99535,0
15620,91669,3
15621,56408,77
15622,81715,0
15623,88094,46
15624,47259,13
15625,58835,0
15626,35488,66
15627,100205,0
15628,91230,2
15629,84812,1
15630,82725,31
15631,52656,23
15632,95325,1
15633,62553,7
15634,88136,5
15635,83515,87
15636,54487,34
15637,101335,0
15638,58081,0
15639,98447,0
15640,91840,4
15641,61932,3
15642,96984,0
15643,87998,39
15644,101425,1
15645,90656,1
15646,76183,11
15647,97997,0
15648,84826,35
15649,45186,0
15650,101721,0
15651,97125,0
15652,90946,1
15653,80061,32
15654,45239,81
15655,53556,33
15656,95308,0
15657,99046,0
15658,76340,29
15659,94127,0
15660,88575,5
15661,60905,22
15662,77060,0
15663,88302,3
15664,4514,1
15665,79738,16
15666,97693,0
15667,53421,2
15668,56717,68
15669,88558,1
15670,93640,0
15671,91733,1
15672,61490,75
15673,87360,1
15674,17997,62
15675,43369,10
15676,96658,1
15677,54200,9
15678,43538,65
15679,76298,27
15680,90797,7
15681,57567,84
15682,74220,40
15683,53857,30
15684,79628,28
15685,98419,0
15686,79898,3
15687,97544,0
15688,104106,2
15689,103844,1
15690,81403,39
15691,103535,0
15692,92774,0
15693,41603,41
15694,54771,24
15695,84224,7
15696,90355,8
15697,54906,75
15698,97271,0
15699,102005,0
15700,95463,0
15701,104283,0
15702,98610,0
15703,91098,0
15704,103242,0
15705,90203,7
15706,83349,23
15707,98714,0
15708,86772,2
15709,55069,0
15710,91449,2
15711,77516,1
15712,104567,0
15713,103355,0
15714,74363,58
15715,97735,0
15716,50257,10
15717,82750,3
15718,58332,23
15719,49059,73
15720,92133,0
15721,51503,84
15722,89624,3
15723,94096,0
15724,16934,84
15725,95283,0
15726,50746,24
15727,95454,0
15728,99631,0
15729,96208,0
15730,103805,0
15731,93798,1
15732,57156,57
15733,56726,64
15734,50285,6
15735,60767,44
15736,95297,0
15737,42649,3
15738,15463,68
15739,37128,45
15740,82432,5
15741,60902,73
15742,87062,0
15743,56416,94
15744,96399,0
15745,80050,8
15746,95935,0
15747,101009,0
15748,51466,10
15749,89447,0
15750,44145,78
15751,84961,30
15752,101735,0
15753,14408,80
15754,74189,35
15755,83310,59
15756,88727,3
15757,93224,0
15758,94079,0
15759,94405,0
15760,83504,35
15761,37986,73
15762,54785,16
15763,95772,0
15764,36976,62
15765,96931,0
15766,102044,0
15767,79558,94
15768,61496,43
15769,85591,5
15770,42798,0
15771,16031,34
15772,3898,87
15773,16073,5
15774,104418,0
15775,86035,9
15776,55384,27
15777,99620,0
15778,91863,0
15779,46260,41
15780,93792,0
15781,86949,6
15782,85132,1
15783,42967,3
15784,55696,76
15785,10527,66
15786,57910,27
15787,57018,63
15788,92923,1
15789,100843,0
15790,103256,0
15791,78112,31
15792,18284,36
15793,41161,62
15794,46688,66
15795,102317,0
15796,79305,49
15797,102902,0
15798,101020,0
15799,48347,6
15800,39637,15
15801,47911,10
15802,100815,0
15803,47132,5
15804,48513,97
15805,62882,73
15806,101611,0
15807,9008,47
15808,80025,1
15809,96481,0
15810,15556,5
15811,95145,0
15812,54774,93
15813,73311,22
15814,81105,0
15815,87984,0
15816,86485,0
15817,36672,33
15818,48623,45
15819,78568,56
15820,95429,0
15821,92006,0
15822,97392,0
15823,74684,2
15824,104744,0
15825,92161,0
15826,99167,0
15827,76017,21
15828,92293,2
15829,100686,0
15830,101743,0
15831,85897,1
15832,86432,1
15833,12327,0
15834,97100,0
15835,48330,7
15836,99659,0
15837,84061,7
15838,104269,0
15839,14847,58
15840,84657,9
15841,61968,44
15842,60582,38
15843,74785,66
15844,42472,78
15845,55097,0
15846,99330,0
15847,81541,98
15848,91711,0
15849,46845,59
15850,59260,12
15851,87098,0
15852,39648,6
15853,15587,14
15854,77204,36
15855,39403,62
15856,90535,2
15857,100652,0
15858,77041,84
15859,92313,2
15860,50268,19
15861,87371,30
15862,90496,0
15863,89025,26
15864,83048,0
15865,99305,0
15866,53280,8
15867,62967,60
15868,96821,0
15869,88423,0
15870,91545,0
15871,99355,0
15872,54431,23
15873,98427,0
15874,43403,22
15875,5577,98
15876,61521,2
15877,93685,0
15878,91708,0
15879,102480,0
15880,94121,0
15881,98275,1
15882,101878,0
15883,3012,1
15884,93249,2
15885,58779,79
15886,50139,94
15887,94231,0
15888,50611,10
15889,7329,97
15890,100241,0
15891,100385,0
15892,61957,5
15893,100705,0
15894,76588,4
15895,86024,0
15896,103526,0
15897,94529,0
15898,100694,0
15899,46128,68
15900,93961,0
15901,88696,0
15902,81577,59
15903,75975,38
15904,97105,0
15905,62379,38
15906,48786,99
15907,77662,2
15908,89731,0
15909,89461,8
15910,74377,40
15911,85273,0
15912,54611,9
15913,61369,77
15914,97668,0
15915,94248,0
15916,55668,27
15917,40385,96
15918,81839,21
15919,84851,17
15920,94847,0
15921,18430,79
15922,100700,0
15923,74391,44
15924,93334,0
15925,51320,6
15926,74799,72
15927,35452,0
15928,15570,8
15929,19960,22
15930,80047,62
15931,91531,0
15932,102182,0
15933,50130,11
15934,53570,0
15935,89483,8
15936,55072,0
15937,90794,5
15938,84820,1
15939,36844,62
15940,80652,12
15941,99628,1
15942,100818,0
15943,103054,0
15944,97870,0
15945,100840,1
15946,91576,0
15947,99153,0
15948,103096,0
15949,101282,0
15950,55398,16
15951,59853,1
15952,97682,0
15953,45965,29
15954,4511,91
15955,46086,0
15956,94549,1
15957,96790,0
15958,89756,0
15959,82441,0
15960,59229,72
15961,86339,11
15962,46249,87
15963,50569,4
15964,82314,0
15965,58396,69
15966,47883,34
15967,35629,27
15968,77496,35
15969,97572,0
15970,95907,0
15971,52659,88
15972,46359,60
15973,91399,6
15974,94104,0
15975,73941,44
15976,94599,0
15977,48775,66
15978,55204,30
15979,97969,2
15980,87101,40
15981,58478,26
15982,77935,34
15983,49540,5
15984,85734,12
15985,42663,4
15986,95730,0
15987,49804,4
15988,44159,9
15989,86932,10
15990,44764,0
15991,79572,17
15992,5439,81
15993,37724,0
15994,77814,23
15995,98306,0
15996,4663,73
15997,91998,3
15998,74670,23
15999,86021,8
16000,53435,74
16001,98132,0
16002,104252,1
16003,85588,9
16004,79026,21
16005,85138,4
16006,57173,55
16007,80787,5
16008,47866,2
16009,38475,0
16010,80677,53
16011,78675,0
16012,48032,83
16013,47880,0
16014,103656,0
16015,93986,2
16016,74664,54
16017,47295,95
16018,95758,0
16019,81864,27
16020,54456,0
16021,88870,2
16022,90833,2
16023,95269,0
16024,922,82
16025,48024,33
16026,101130,0
16027,84539,72
16028,59997,0
16029,89174,9
16030,53410,39
16031,58211,78
16032,86350,0
16033,75412,3
16034,42840,58
16035,62708,38
16036,83768,17
16037,102486,0
16038,87675,1
16039,101541,0
16040,48159,78
16041,44109,51
16042,81836,0
16043,96346,1
16044,100227,1
16045,96335,0
16046,50299,0
16047,104308,0
16048,74976,60
16049,15902,23
16050,42075,83
16051,83062,2
16052,87239,4
16053,85262,28
16054,86775,5
16055,92884,0
16056,15457,98
16057,77195,43
16058,98734,0
16059,87863,0
16060,39215,74
16061,101774,0
16062,97370,0
16063,57021,20
16064,35325,11
16065,88263,0
16066,99482,0
16067,74065,11
16068,93972,0
16069,92614,9
16070,93674,0
16071,15854,82
16072,42486,21
16073,79150,0
16074,101591,0
16075,86662,3
16076,58796,47
16077,42978,54
16078,46983,37
16079,91258,0
16080,75443,32
16081,79721,12
16082,91283,0
16083,76630,9
16084,5571,90
16085,74360,0
16086,60019,37
16087,75730,10
16088,89177,3
16089,99769,0
16090,88713,0
16091,43397,1
16092,45948,90
16093,84702,22
16094,81861,13
16095,74197,53
16096,88108,3
16097,59409,31
16098,76138,0
16099,101285,0
16100,103819,5
16101,81853,18
16102,84823,70
16103,84983,2
16104,95311,4
16105,96672,0
16106,93522,0
16107,84235,0
16108,100708,0
16109,89281,13
16110,80826,12
16111,100669,0
16112,92937,0
16113,54616,38
16114,53446,10
16115,35899,25
16116,94546,0
16117,89036,16
16118,40109,36
16119,86460,1
16120,49658,39
16121,86162,3
16122,56146,72
16123,101144,0
16124,61510,41
16125,93469,1
16126,94380,0
16127,48606,45
16128,99755,0
16129,84848,8
16130,101597,0
16131,60416,21
16132,57446,58
16133,96782,2
16134,87067,34
16135,82747,11
16136,81209,2
16137,61237,8
16138,52237,15
16139,46876,35
16140,90963,0
16141,51295,19
16142,87526,0
16143,76191,46
16144,98323,0
16145,99794,0
16146,85276,6
16147,89143,4
16148,62545,4
16149,49849,98
16150,57322,55
16151,99957,2
16152,97994,0
16153,103504,0
16154,88848,1
16155,100255,0
16156,99949,0
16157,59991,57
16158,58616,4
16159,56582,42
16160,88704,17
16161,87377,13
16162,39502,34
16163,16456,23
16164,61645,58
16165,87222,1
16166,5549,86
16167,49523,21
16168,2286,0
16169,46859,39
16170,73463,14
16171,61223,0
16172,99049,0
16173,101133,0
16174,74090,2
16175,87250,32
16176,89596,2
16177,56979,31
16178,92445,10
16179,84221,15
16180,92622,0
16181,43408,7
16182,91573,2
16183,90209,0
16184,99648,0
16185,57170,39
16186,75404,8
16187,79710,28
16188,73289,81
16189,599,8
16190,101746,0
16191,89787,0
16192,47135,36
16193,93483,0
16194,102196,0
16195,102033,0
16196,99670,0
16197,52684,93
16198,56830,39
16199,84542,0
16200,40739,9
16201,47298,0
16202,79912,19
16203,77488,7
16204,90974,0
16205,44491,72
16206,83476,0
16207,99642,0
16208,104432,4
16209,73438,5
16210,96166,0
16211,98129,0
16212,84986,0
16213,55975,0
16214,91601,2
16215,102941,0
16216,95893,0
16217,42089,0
16218,83760,1
16219,51624,33
16220,52670,9
16221,57769,10
16222,88735,0
16223,82598,1
16224,81726,19
16225,96537,0
16226,74622,14
16227,59555,95
16228,89964,2
16229,90549,7
16230,100542,0
16231,95134,0
16232,88420,1
16233,2275,95
16234,100832,0
16235,73030,34
16236,100109,0
16237,83065,1
16238,58517,28
16239,89773,0
16240,59862,12
16241,100520,0
16242,53730,81
16243,86527,0
16244,77375,3
16245,84511,3
16246,76301,23
16247,86966,32
16248,77353,49
16249,86176,2
16250,97803,0
16251,82421,0
16252,92799,0
16253,102972,0
16254,99932,0
16255,76751,6
16256,40860,68
16257,90223,0
16258,45031,0
16259,96495,0
16260,62705,61
16261,85121,0
16262,58031,13
16263,82261,26
16264,92299,0
16265,75581,63
16266,59097,46
16267,98444,0
16268,86488,0
16269,39021,98
16270,95485,0
16271,100233,0
16272,14709,7
16273,76436,3
16274,76169,3
16275,39187,23
16276,100970,1
16277,45076,60
16278,50310,82
16279,99015,0
16280,77038,18
16281,87669,1
16282,77356,84
16283,60154,49
16284,41288,2
16285,15286,71
16286,75255,46
16287,41468,12
16288,62573,78
16289,79603,25
16290,104421,4
16291,81985,7
16292,93969,0
16293,86758,14
16294,90510,0
16295,18242,0
16296,83774,15
16297,77052,14
16298,10035,0
16299,79012,79
16300,97842,0
16301,50150,14
16302,88589,0
16303,101870,0
16304,49126,61
16305,101740,0
16306,90060,12
16307,104429,0
16308,42514,2
16309,81386,21
16310,88721,2
16311,92605,0
16312,79454,48
16313,91587,0
16314,87498,4
16315,52816,36
16316,103836,0
16317,78405,24
16318,104114,1
16319,97235,0
16320,103695,2
16321,104606,0
16322,83338,10
16323,45324,69
16324,51345,1
16325,45920,35
16326,87849,0
16327,74349,0
16328,84674,0
16329,100106,0
16330,102958,0
16331,35463,22
16332,73919,20
16333,82446,30
16334,44584,1
16335,88232,18
16336,86941,3
16337,53002,89
16338,47309,88
16339,83625,10
16340,78441,21
16341,41192,25
16342,86212,3
16343,80818,85
16344,91750,0
16345,17806,0
16346,102168,0
16347,103684,0
16348,40568,76
16349,62078,7
16350,37685,72
16351,52982,73
16352,97257,0
16353,60115,0
16354,60348,23
16355,49810,44
16356,89295,3
16357,90085,1
16358,84550,0
16359,101417,0
16360,101296,0
16361,94571,0
16362,47450,8
16363,80362,5
16364,99040,0
16365,44258,53
16366,52988,40
16367,101608,0
16368,51933,0
16369,101569,0
16370,102615,0
16371,92327,0
16372,96467,1
16373,82148,61
16374,104120,4
16375,13756,0
16376,7051,65
16377,78984,3
16378,96470,0
16379,44874,22
16380,79133,38
16381,104255,2
16382,100213,0
16383,56419,79
16384,99617,0
16385,41310,94
16386,18422,15
16387,79147,24
16388,82030,13
16389,101757,0
16390,77921,0
16391,15123,39
16392,79763,0
16393,81977,12
16394,47011,51
16395,62081,6
16396,88724,3
16397,42047,94
16398,94692,1
16399,81549,7
16400,90071,9
16401,56301,26
16402,47149,1
16403,79111,3
16404,99029,0
16405,75561,49
16406,97094,0
16407,83667,15
16408,95620,0
16409,43839,0
16410,81510,50
16411,16293,2
16412,54788,16
16413,80160,96
16414,43237,13
16415,92147,1
16416,87087,5
16417,51469,8
16418,51157,25
16419,54594,21
16420,51472,14
16421,40835,4
16422,95584,0
16423,76290,0
16424,35345,55
16425,57761,25
16426,60047,50
16427,97558,2
16428,76616,54
16429,87945,8
16430,62531,25
16431,86913,0
16432,93511,0
16433,86187,39
16434,87658,6
16435,84494,3
16436,83341,0
16437,51652,45
16438,100722,0
16439,92757,0
16440,3023,68
16441,104730,0
16442,42953,88
16443,76177,3
16444,46072,46
16445,42202,86
16446,100250,1
16447,41600,82
16448,82283,53
16449,102947,1
16450,80922,8
16451,51309,62
16452,84103,0
16453,37401,20
16454,87962,15
16455,99791,0
16456,91275,0
16457,104556,0
16458,98582,0
16459,18585,15
16460,50271,29
16461,75997,0
16462,97817,0
16463,82154,13
16464,19496,0
16465,48769,8
16466,7073,53
16467,86336,0
16468,87813,4
16469,101141,0
16470,76768,0
16471,77952,20
16472,80337,73
16473,78863,12
16474,80365,1
16475,86010,26
16476,58368,32
16477,82857,10
16478,40551,61
16479,46724,61
16480,57617,17
16481,43532,16
16482,50895,41
16483,58672,41
16484,41451,35
16485,55331,2
16486,79434,11
16487,83186,0
16488,47121,78
16489,83026,2
16490,48524,91
16491,60756,5
16492,75719,55
16493,35916,26
16494,89593,6
16495,98458,0
16496,14259,11
16497,75688,74
16498,73902,9
16499,49070,67
16500,100871,0
16501,39988,75
16502,103979,1
16503,77640,12
16504,86896,8
16505,89607,8
16506,81223,0
16507,15128,70
16508,96506,0
16509,95744,0
16510,99195,2
16511,92164,5
16512,47287,54
16513,10170,41
16514,61940,34
16515,61341,85
16516,62258,18
16517,52532,71
16518,74639,88
16519,18413,85
16520,57468,11
16521,81982,0
16522,40233,21
16523,79302,21
16524,15283,23
16525,78087,72
16526,96970,0
16527,80216,43
16528,59552,15
16529,36948,1
16530,87059,0
16531,89939,0
16532,82570,13
16533,10499,32
16534,88842,0
16535,92158,0
16536,47174,9
16537,62688,40
16538,103107,0
16539,74355,0
16540,50763,66
16541,77367,3
16542,88139,4
16543,46238,11
16544,950,75
16545,97406,0
16546,92898,2
16547,102331,0
16548,83791,29
16549,54895,28
16550,98022,0
16551,60866,47
16552,50260,0
16553,88122,6
16554,49056,43
16555,82871,39
16556,101147,0
16557,80666,12
16558,89759,0
16559,89568,0
16560,80798,5
16561,48637,56
16562,96796,1
16563,39038,1
16564,98621,0
16565,89897,17
16566,84359,3
16567,35491,56
16568,60005,51
16569,98585,0
16570,86513,3
16571,98762,0
16572,56734,13
16573,101265,0
16574,103951,0
